countryCode,countryName,seriesCode,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,goal,sdg,controlOfCorruption,ruleOfLaw,group,instrumental
SOM,Somalia,sdg16_cpi,0.0359145370427711,0.0391648198255154,0.0424394665453746,0.045738616127835,0.0490624082044348,0.0524109831171983,0.0557844819212789,0.0591830463889095,0.0626068190125295,0.0660559430083083,0.0695305623193007,0.0730308216197954,0.08,0.08,0.08,0.08,0.1,0.09,0.1,0.09,0.12,0.1096636853459642,0.8859999999999999,16,0.17792678192237593,0.06167978318151635,Africa,1
SRB,Serbia,sdg16_cpi,0.4251315398451822,0.4236929238388569,0.4222464656951956,0.4207921389769211,0.4193299171706286,0.4178597736866436,0.4163816818586667,0.4148956149436458,0.413401546121662,0.4118994484955891,0.4103892950909653,0.4088710588558371,0.39,0.42,0.41,0.4,0.42,0.41,0.39,0.39,0.38,0.393196269711666,0.8859999999999999,16,0.3889629024499674,0.3960703830087478,E. Europe & C. Asia,1
SSD,South Sudan,sdg16_cpi,0.1797663981699031,0.1769262885786489,0.1740634792479767,0.1711778438296747,0.1682692553613876,0.165337586263405,0.1623827083358833,0.1594044927561313,0.1564028100757113,0.1533775302175897,0.1503285224735862,0.1472556555009063,0.1441587973199887,0.14,0.15,0.15,0.11,0.12,0.13,0.12,0.12,0.1159528261334017,0.8859999999999999,16,0.3316472948267538,0.27029033210390757,Africa,1
SUR,Suriname,sdg16_cpi,0.3072113610255087,0.3123179951420098,0.3174809084809524,0.3227006376093939,0.3279777238408101,0.3333127132753546,0.3387061568401108,0.3441586103300125,0.3496706344488416,0.3552427948507386,0.3608756621819182,0.3665698121227763,0.37,0.36,0.36,0.36,0.45,0.41,0.43,0.44,0.38,0.4232241289733096,0.8859999999999999,16,0.4907914477912247,0.4889961304283892,LAC,1
SVK,Slovak Republic,sdg16_cpi,0.4582672863919086,0.4604063164845584,0.4625537423446033,0.4647095942463153,0.4668739025679329,0.4690466977915903,0.4712280105040776,0.4734178713969115,0.4756163112668901,0.4778233610162203,0.4800390516530797,0.4822634142917934,0.46,0.47,0.5,0.51,0.51,0.5,0.5,0.5,0.49,0.5040224455004392,0.8859999999999999,16,0.5474261885303988,0.6012256465192107,West,1
SVN,Slovenia,sdg16_cpi,0.5977623733928894,0.5977625303643279,0.5977626871618096,0.5977628437854232,0.5977630002350516,0.5977631565108243,0.597763312612706,0.5977634685406557,0.5977636242946591,0.5977637798747466,0.5977639352808737,0.5977640905130954,0.61,0.57,0.58,0.6,0.61,0.61,0.6,0.6,0.6,0.5977656331148999,0.8859999999999999,16,0.684784323905817,0.7122785482935405,West,1
SWE,Sweden,sdg16_cpi,0.937683620569974,0.9337787061728982,0.9298073938463248,0.9257690963777848,0.9216632222314408,0.9174891755189024,0.913246355969715,0.9089341589022232,0.9045519751931864,0.9000991912486391,0.895575188973293,0.8909793457404014,0.88,0.89,0.87,0.89,0.88,0.84,0.85,0.85,0.85,0.8417177353471565,0.8859999999999999,16,0.9385685410411884,0.8789882962156162,West,1
SWZ,Eswatini,sdg16_cpi,0.4442409759954913,0.4405107596871644,0.4367198681976774,0.4328677081916297,0.4289536814007846,0.4249771845863108,0.4209376095005126,0.4168343428486309,0.4126667662500907,0.4084342561996266,0.4041361840280686,0.3997719158627504,0.37,0.39,0.43,0.3815260271174168,0.3767070729543533,0.39,0.38,0.34,0.33,0.3518913887633843,0.8859999999999999,16,0.4407875773725367,0.4021374673221822,Africa,1
SYC,Seychelles,sdg16_cpi,0.3507719967962686,0.3627399592171514,0.3750300574438121,0.3876501028790002,0.4006080854829825,0.413912177702862,0.4275707384860538,0.4415923173795448,0.4559856587172675,0.470759705896711,0.4859236057474057,0.5014867129925875,0.52,0.54,0.55,0.55,0.5901305829641714,0.6,0.66,0.66,0.66,0.6873757271680816,0.8859999999999999,16,0.6035066398750234,0.5486050849012427,Africa,1
SYR,Syrian Arab Republic,sdg16_cpi,0.4008112543799775,0.390397708576728,0.3793166113784636,0.3675432834810372,0.3550522749406646,0.341817343033064,0.3278114295077756,0.3130066372212603,0.2973742061320159,0.2808844886416111,0.2635069242637229,0.2452100136040123,0.26,0.17,0.2,0.18,0.13,0.14,0.13,0.13,0.14,0.1206554634783536,0.8859999999999999,16,0.2665094466771177,0.30495496343546746,MENA,1
TCD,Chad,sdg16_cpi,0.2022179725962871,0.2022180358080234,0.2022180989612252,0.202218162056063,0.2022182250923805,0.2022182880702701,0.2022183509896606,0.202218413850467,0.2022184766528525,0.2022185393967817,0.2022186020821976,0.202218664709072,0.19,0.19,0.22,0.22,0.2,0.2,0.19,0.2,0.21,0.2022192876169981,0.8859999999999999,16,0.22771982829283094,0.25036954544538514,Africa,1
TGO,Togo,sdg16_cpi,0.3022161749335907,0.3022161455137464,0.3022161160021213,0.3022160863988432,0.3022160567038696,0.3022160269172147,0.3022159970388927,0.3022159670688609,0.3022159370071051,0.3022159068536325,0.3022158766084928,0.3022158462716078,0.3,0.29,0.29,0.32,0.32,0.32,0.3,0.29,0.29,0.3022155377683191,0.8859999999999999,16,0.32795622827662335,0.35198644869299406,Africa,1
THA,Thailand,sdg16_cpi,0.3644415096795086,0.364441370602961,0.3644412314122078,0.3644410921073699,0.3644409526883265,0.3644408131550847,0.3644406735077794,0.3644405337462331,0.3644403938705025,0.3644402538806943,0.364440113776574,0.3644399735583548,0.37,0.35,0.38,0.38,0.35,0.37,0.36,0.36,0.36,0.3644385651964157,0.8859999999999999,16,0.4350526715962878,0.5312888016905283,East & South Asia,1
TJK,Tajikistan,sdg16_cpi,0.2068344834517717,0.2087083300315448,0.210590448682975,0.2124808695648568,0.2143796229366117,0.2162867391582459,0.2182022486908366,0.220126182096898,0.2220585700405877,0.2239994432881396,0.2259488327080809,0.2279067692715486,0.22,0.22,0.23,0.26,0.25,0.21,0.25,0.25,0.25,0.2475674893749584,0.8859999999999999,16,0.2545517967535706,0.26349451636727644,E. Europe & C. Asia,1
TKM,Turkmenistan,sdg16_cpi,0.1468313619756927,0.1492280608870473,0.1516379537349408,0.1540610985254389,0.1564975534949866,0.1589473771115379,0.1614106280753233,0.1638873653197379,0.1663776480121512,0.1688815355548172,0.1713990875859892,0.1739303639802614,0.17,0.17,0.17,0.18,0.22,0.19,0.2,0.19,0.19,0.1991351274627035,0.8859999999999999,16,0.22438974377360982,0.22338588614227284,E. Europe & C. Asia,1
TUN,Tunisia,sdg16_cpi,0.3547381619662602,0.3582456108120055,0.3617778005006826,0.3653348843316166,0.3689170164903927,0.3725243520541852,0.3761570469961981,0.379815258190824,0.3834991434186321,0.3872088613714481,0.3909445716573501,0.3947064348056344,0.41,0.41,0.4,0.38,0.41,0.42,0.43,0.43,0.44,0.4350212938488837,0.8859999999999999,16,0.47530618984426554,0.5000659262913365,MENA,1
TUR,Turkey,sdg16_cpi,0.6463378274948255,0.6393720829232947,0.6315675908274478,0.6228843662189654,0.6132808824989908,0.6027140175239154,0.5911389978876791,0.5785093413620359,0.5647767974375348,0.5498912859040246,0.5338008334087299,0.5164515079267318,0.49,0.5,0.45,0.42,0.41,0.4,0.41,0.39,0.4,0.3935940238526996,0.8859999999999999,16,0.4709863408045436,0.5005311561717604,E. Europe & C. Asia,1
TZA,Tanzania,sdg16_cpi,0.4451238332305109,0.4450328191615931,0.443905941723548,0.4416438921194192,0.4381402109035441,0.4332808301519009,0.4269435881480792,0.4189977149999144,0.4093032875136142,0.3977106515611499,0.3840598100715109,0.3681797746808044,0.35,0.33,0.31,0.3,0.32,0.36,0.36,0.37,0.38,0.3883070748521735,0.8859999999999999,16,0.3815579324776031,0.43279184950092026,Africa,1
UGA,Uganda,sdg16_cpi,0.2644394810218458,0.264439465371634,0.2644394496415252,0.2644394338316118,0.2644394179417411,0.2644394019720018,0.2644393859223584,0.2644393697928109,0.264439353583402,0.2644393372941103,0.2644393209249038,0.2644393044758217,0.29,0.26,0.26,0.25,0.25,0.26,0.26,0.28,0.27,0.2644391357776108,0.8859999999999999,16,0.31421468295294996,0.42456504096481346,Africa,1
UKR,Ukraine,sdg16_cpi,0.1557298497830288,0.1628996289167119,0.1701834730933953,0.1775828340711243,0.1850991803205772,0.1927339972072346,0.2004887871745282,0.2083650699293429,0.2163643826298908,0.2244882800744676,0.2327383348935612,0.2411161377426509,0.26,0.25,0.26,0.27,0.29,0.3,0.32,0.3,0.33,0.3334598769225394,0.8859999999999999,16,0.3066124359031958,0.35434763382327183,E. Europe & C. Asia,1
URY,Uruguay,sdg16_cpi,0.7569317428547961,0.7545789329027848,0.7522051231656732,0.7498102086073963,0.7473940837500237,0.744956642672161,0.742497779007067,0.7400173859409236,0.7375153562112722,0.7349915821052662,0.7324459554576777,0.7298783676494658,0.72,0.73,0.73,0.74,0.71,0.7,0.7,0.71,0.71,0.7033208461478004,0.8859999999999999,16,0.7372623988631078,0.6322027598402882,LAC,1
USA,United States,sdg16_cpi,0.6314741619695736,0.6400602340934385,0.6485897145670094,0.6570513765295245,0.6654333672987014,0.6737231808302178,0.6819076290854986,0.6899728122665842,0.6979040878761151,0.7056860385578281,0.7133024386729829,0.720736219565405,0.73,0.73,0.74,0.76,0.74,0.75,0.71,0.69,0.67,0.6475600147395291,0.8859999999999999,16,0.7908169145219061,0.8159188210848599,West,1
UZB,Uzbekistan,sdg16_cpi,0.1099116335536223,0.1141003998394936,0.1183842237261671,0.1227649363584575,0.1272444013915361,0.1318245155405861,0.1365072091382799,0.1412944467037462,0.1461882275186354,0.1511905862138505,0.156303593365898,0.161529356101731,0.17,0.17,0.18,0.19,0.21,0.22,0.23,0.25,0.26,0.2735923069913681,0.8859999999999999,16,0.2721115956955592,0.26643454285271595,E. Europe & C. Asia,1
VEN,"Venezuela, RB",sdg16_cpi,0.2439671501193743,0.240082316188591,0.2361567140154932,0.2321900513514805,0.2281820341250124,0.2241323664303252,0.2200407505174553,0.2159068867814255,0.2117304737511318,0.2075112080788983,0.2032487845296771,0.1989428959697363,0.19,0.2,0.19,0.17,0.17,0.18,0.18,0.16,0.15,0.1539128983018827,0.8859999999999999,16,0.2666856262008461,0.20517368722392473,LAC,1
VNM,Vietnam,sdg16_cpi,0.22847456097589,0.2342253359134352,0.24004915936833,0.2459468008993859,0.2519190374798965,0.2579666535652523,0.2640904411614846,0.2702911998942294,0.2765697370782112,0.2829268677874097,0.2893634149263153,0.295880209300754,0.31,0.31,0.31,0.31,0.33,0.35,0.33,0.37,0.36,0.3684277040985879,0.8859999999999999,16,0.3908457410755073,0.43580037394821375,East & South Asia,1
ZAF,South Africa,sdg16_cpi,0.4345078376324096,0.4345730827867484,0.4346383308543409,0.4347035818315703,0.4347688357152179,0.4348340925019158,0.4348993521881539,0.4349646147708057,0.4350298802463115,0.4350951486113459,0.4351604198623988,0.4352256939963013,0.43,0.42,0.44,0.44,0.45,0.43,0.43,0.44,0.44,0.4358771677458435,0.8859999999999999,16,0.5534588432233346,0.5296767260841558,Africa,1
ZMB,Zambia,sdg16_cpi,0.2939299669509125,0.299717401309131,0.3056184409852065,0.3116353083598611,0.3177702691196984,0.3240256330982944,0.3304037551321102,0.336907035933855,0.3435379229818736,0.3502989114272523,0.3571925450185702,0.3642214170433036,0.37,0.38,0.38,0.38,0.38,0.37,0.35,0.34,0.33,0.3192831708938257,0.8859999999999999,16,0.3860040070144912,0.42672161209311427,Africa,1
ZWE,Zimbabwe,sdg16_cpi,0.1529382148634397,0.1567649710465559,0.1606249004257165,0.1645182331033226,0.1684452006256549,0.1724060359915,0.1764009736599519,0.1804302495601888,0.1844941010996308,0.1885927671723521,0.1927264881685317,0.1968955059832495,0.2,0.21,0.21,0.21,0.22,0.22,0.22,0.24,0.24,0.242666718833334,0.8859999999999999,16,0.2668654152852063,0.2284341070463597,Africa,1
