countryCode,group,exp_B,corr_B,spline_B,exp_brl,corr_brl,spline_brl
DZA,MENA,0.92929293,0.50510627645,0.5051762708985078,0.0925,0.5343228631901834,0.5342235902785589
DZA,MENA,0.93939394,0.5037292752800003,0.5050874433664758,0.0935,0.5337048533724834,0.5341801839460967
DZA,MENA,0.94949495,0.505156398840001,0.5049980574468782,0.0945,0.534307656528855,0.5341177860908193
DZA,MENA,0.95959596,0.5045209854699998,0.5049081011283286,0.0955,0.5350580302095095,0.5340360128427888
DZA,MENA,0.96969697,0.50428291462,0.5048175623994408,0.0965,0.5348714360935031,0.5339344803320674
DZA,MENA,0.97979798,0.5053632848000005,0.5047264292488285,0.0975,0.5349569333360257,0.5338128046887171
DZA,MENA,0.98989899,0.50447575787,0.5046346896651057,0.0985,0.5353330632722929,0.5336706020427999
DZA,MENA,1.0,0.5051272763100001,0.5045423316368859,0.0995,0.535319454211729,0.5335074885243781
ECU,LAC,0.0,0.4980006191299995,0.4981349205866362,0.0005,,
ECU,LAC,0.01010101,0.49874717484999953,0.49808087118327055,0.0015,,
ECU,LAC,0.02020202,0.49828150281000017,0.4980266608144739,0.0025,,
ECU,LAC,0.03030303,0.49819298139000023,0.49797229293934064,0.0035,,
ECU,LAC,0.04040404,0.4975712261399997,0.49791777101696394,0.0045000000000000005,,
ECU,LAC,0.05050505,0.49775924954999956,0.49786309850643745,0.0055,,
ECU,LAC,0.06060606,0.4970979911500003,0.497808278866855,0.006500000000000001,,
ECU,LAC,0.07070707,0.49711564409000003,0.4977533155573104,0.0075,,
ECU,LAC,0.08080808,0.49791555116,0.4976982120368969,0.0085,,
ECU,LAC,0.09090909,0.4984068609299997,0.4976429717647083,0.009500000000000001,,
ECU,LAC,0.1010101,0.4977331783700005,0.4975875981998385,0.010499999999999999,,
ECU,LAC,0.11111111,0.49806656942999966,0.4975320948013807,0.0115,0.509154135,0.49724813238756205
ECU,LAC,0.12121212,0.4966384467499999,0.4974764650284289,0.0125,0.4988365433333333,0.49746106485372915
ECU,LAC,0.13131313,0.49729411563999965,0.49742071234007673,0.013500000000000002,0.49872914499999993,0.4976917357289648
ECU,LAC,0.14141414,0.4966898208500002,0.49736484019541777,0.014499999999999999,0.4948780625581396,0.4979396082289659
ECU,LAC,0.15151515,0.4983308671900005,0.4973088520535455,0.0155,0.5007642770629372,0.4982041455694293
ECU,LAC,0.16161616,0.49684220854000005,0.49725275137355396,0.0165,0.4989610480528052,0.4984848109660518
ECU,LAC,0.17171717,0.4970708296299997,0.4971965416145367,0.0175,0.4989000748672561,0.4987810676345302
ECU,LAC,0.18181818,0.4965612289900002,0.497140226235587,0.018500000000000003,0.49961504070376417,0.49909237879056106
ECU,LAC,0.19191919,0.49792411033000017,0.49708380869579893,0.0195,0.497866026529032,0.4994182076498415
ECU,LAC,0.2020202,0.496965235079999,0.4970272924542662,0.0205,0.497947615821065,0.49975801742806825
ECU,LAC,0.21212121,0.4981199703899998,0.4969706809700819,0.0215,0.4980882676859516,0.500111271340938
ECU,LAC,0.22222222,0.4972343479900002,0.49691397770234025,0.0225,0.49782448842799126,0.5004774326041478
ECU,LAC,0.23232323,0.4959000677399999,0.4968571861101347,0.0235,0.49739523210622727,0.5008559644333941
ECU,LAC,0.24242424,0.49652895427999977,0.49680030965255884,0.0245,0.49807533848515834,0.5012463300443738
ECU,LAC,0.25252525,0.49693343058999995,0.4967433517887066,0.025500000000000002,0.49752796239754066,0.5016479926527839
ECU,LAC,0.26262626,0.4967824883300002,0.49668631597767127,0.026500000000000003,0.49874974579695414,0.5020604154743209
ECU,LAC,0.27272727,0.4956329085800004,0.49662920567854657,0.0275,0.49905382566502515,0.5024830617246819
ECU,LAC,0.28282828,0.49633765265999974,0.4965720243504266,0.0285,0.49951617974629947,0.5029153946195636
ECU,LAC,0.29292929,0.49548043432,0.49651477545240436,0.0295,0.5015014889800208,0.5033568773746627
ECU,LAC,0.3030303,0.4960270015799994,0.49645746244357386,0.0305,0.50182184777439,0.5038069732056761
ECU,LAC,0.31313131,0.49682161590999957,0.4964000887830289,0.0315,0.5022957177765959,0.5042651453283005
ECU,LAC,0.32323232,0.4973734311699995,0.49634265792986265,0.0325,0.5042563203775627,0.504730856958233
ECU,LAC,0.33333333,0.49693828273999974,0.49628517334316913,0.0335,0.5039668575157895,0.5052035713111701
ECU,LAC,0.34343434,0.4961596966100001,0.4962276384820421,0.0345,0.5061669647058824,0.5056827516028087
ECU,LAC,0.35353535,0.49517468907000073,0.49617005680557486,0.035500000000000004,0.5067836767643861,0.5061678610488455
ECU,LAC,0.36363636,0.49581149284999937,0.4961124317728613,0.036500000000000005,0.5066511420119049,0.5066583628649775
ECU,LAC,0.37373737,0.4963518820400003,0.49605476684299504,0.0375,0.5069069406455023,0.5071537202669012
ECU,LAC,0.38383838,0.49605574973999955,0.49599706547506944,0.0385,0.5097501081708651,0.5076533964703138
ECU,LAC,0.39393939,0.49629818104999984,0.49593933112817873,0.0395,0.5094855253264605,0.5081568546909119
ECU,LAC,0.4040404,0.4959210947799999,0.4958815672614163,0.0405,0.509363838954546,0.5086635581443921
ECU,LAC,0.41414141,0.49586105783999984,0.49582377733387556,0.0415,0.5107732098731251,0.5091729700464516
ECU,LAC,0.42424242,0.4973515254099997,0.49576596480465046,0.0425,0.510484110828184,0.5096845536127868
ECU,LAC,0.43434343,0.49581483287999967,0.4957081331328345,0.0435,0.5121195905464474,0.5101977720590949
ECU,LAC,0.44444444,0.4962726185999998,0.4956502857775214,0.0445,0.5117732918750002,0.5107120886010724
ECU,LAC,0.45454545,0.4957101163899997,0.49559242619780497,0.0455,0.5136966394341801,0.5112269664544163
ECU,LAC,0.46464646,0.4947427682700005,0.49553455785277856,0.0465,0.5136688330691828,0.5117418688348232
ECU,LAC,0.47474747,0.4963019001799997,0.4954766842015359,0.0475,0.5143703476220811,0.5122562589579901
ECU,LAC,0.48484848,0.4959235880700005,0.49541880870317095,0.0485,0.5142015744431423,0.5127696000396137
ECU,LAC,0.49494949,0.4954205242800003,0.49536093481677695,0.0495,0.5149519147914178,0.5132813552953908
ECU,LAC,0.50505051,0.4949158001400005,0.4953030659441613,0.0505,0.5158399466359438,0.5137909879410182
ECU,LAC,0.51515152,0.4939067627600003,0.4952452056590007,0.051500000000000004,0.5160238712117647,0.5142979611921927
ECU,LAC,0.52525253,0.49435100563999973,0.4951873573630957,0.052500000000000005,0.5170811806766058,0.5148017382646111
ECU,LAC,0.53535354,0.49541141937999994,0.4951295245155397,0.0535,0.5160173712514216,0.5153017823739702
ECU,LAC,0.54545455,0.4949256427899996,0.49507171057542665,0.0545,0.5173685385416662,0.5157975567359668
ECU,LAC,0.55555556,0.49432006252,0.49501391900185016,0.0555,0.5173778506629205,0.5162885245662978
ECU,LAC,0.56565657,0.4942946614000004,0.4949561532539036,0.0565,0.5164014090744918,0.5167741490806599
ECU,LAC,0.57575758,0.4945411494599998,0.4948984167906809,0.0575,0.5189632728588373,0.5172538934947499
ECU,LAC,0.58585859,0.4941653874699995,0.4948407130712757,0.0585,0.518186713995327,0.5177272210242647
ECU,LAC,0.5959596,0.49512992262999994,0.4947830455547816,0.0595,0.5198397473324903,0.5181935948849012
ECU,LAC,0.60606061,0.49550868773999995,0.4947254177002922,0.0605,0.5193280195681822,0.5186524782923558
ECU,LAC,0.61616162,0.49523773929000037,0.49466783296690126,0.0615,0.519778031280277,0.5191033344623256
ECU,LAC,0.62626263,0.4951932687799999,0.49461029481370233,0.0625,0.5190581669000001,0.5195456266105073
ECU,LAC,0.63636364,0.49521500364000004,0.4945528066997892,0.0635,0.5206776116448147,0.5199788179525977
ECU,LAC,0.64646465,0.4939491639999992,0.4944953720842553,0.0645,0.5210918330261662,0.5204023717042936
ECU,LAC,0.65656566,0.49373268028,0.4944379944261945,0.0655,0.5211646013636364,0.5208157510812921
ECU,LAC,0.66666667,0.49445580235999964,0.49438067718470036,0.0665,0.5210249302838427,0.5212184192992895
ECU,LAC,0.67676768,0.4951765168899997,0.4943234238188666,0.0675,0.5216851032191789,0.5216098395739829
ECU,LAC,0.68686869,0.4951508992700001,0.4942662377877868,0.0685,0.5224696285501068,0.521989475121069
ECU,LAC,0.6969697,0.4943243293700005,0.4942091225505547,0.0695,0.521866954056309,0.5223567891562448
ECU,LAC,0.70707071,0.4947986676799999,0.4941520815662638,0.07050000000000001,0.5223946115817412,0.5227112448952068
ECU,LAC,0.71717172,0.4937998918499998,0.4940951182940079,0.07150000000000001,0.5218910690928962,0.5230523055536521
ECU,LAC,0.72727273,0.49462896653000044,0.4940382361928806,0.07250000000000001,0.522782040715812,0.5233794343472772
ECU,LAC,0.73737374,0.49363540365,0.49398143872197553,0.0735,0.523459969398735,0.523692094491779
ECU,LAC,0.74747475,0.49312576906999983,0.49392472934038645,0.0745,0.5224519636921537,0.5239897492028546
ECU,LAC,0.75757576,0.4935621475299998,0.49386811150720694,0.0755,0.5232010518834546,0.5242718616962003
ECU,LAC,0.76767677,0.49382889804999985,0.49381158868153063,0.0765,0.5235713269128202,0.5245378951875135
ECU,LAC,0.77777778,0.4948736324599994,0.49375516432245115,0.0775,0.5241144072063494,0.5247873128924905
ECU,LAC,0.78787879,0.4923193574800003,0.4936988418890622,0.0785,0.5236862550661237,0.5250195780268282
ECU,LAC,0.7979798,0.49425733274999983,0.4936426248404575,0.0795,0.5238011936941406,0.5252341538062234
ECU,LAC,0.80808081,0.49371895693999973,0.4935865166357306,0.0805,0.5235484811414142,0.5254305034463731
ECU,LAC,0.81818182,0.49279502612000003,0.49353052073397524,0.0815,0.5242681520117188,0.5256080901629738
ECU,LAC,0.82828283,0.4938303167299994,0.493474640594285,0.0825,0.5249187806413993,0.5257663771717227
ECU,LAC,0.83838384,0.4926308495300008,0.4934188796757535,0.0835,0.5245357654553648,0.5259048276883163
ECU,LAC,0.84848485,0.4926799662099999,0.4933632414374747,0.0845,0.5252344138736261,0.5260229049284513
ECU,LAC,0.85858586,0.4930224054599996,0.4933077293385417,0.0855,0.5252228214206124,0.526120072107825
ECU,LAC,0.86868687,0.49422364718000045,0.49325234683804864,0.08650000000000001,0.5239415315092674,0.5261957924421337
ECU,LAC,0.87878788,0.4927342971599997,0.49319709739508905,0.0875,0.5253868446820277,0.5262495291470743
ECU,LAC,0.88888889,0.49222626910000006,0.49314198446875646,0.0885,0.5253356724630107,0.5262807454383438
ECU,LAC,0.8989899,0.4922632992899999,0.4930870115181446,0.0895,0.5242758817226892,0.5262889045316388
ECU,LAC,0.90909091,0.4940353868899999,0.49303218200234716,0.0905,0.5260237071116711,0.5262734696426562
ECU,LAC,0.91919192,0.4934419362699998,0.49297749938045776,0.0915,0.5258251156346487,0.5262339039870929
ECU,LAC,0.92929293,0.4939376706100002,0.4929229671115701,0.0925,0.5262273215151515,0.5261696707806454
ECU,LAC,0.93939394,0.4927533184800008,0.49286858865477773,0.0935,0.5254771391939547,0.5260802332390109
ECU,LAC,0.94949495,0.49253962235999993,0.49281436746917434,0.0945,0.525949091432181,0.5259650545778858
ECU,LAC,0.95959596,0.4921120861199998,0.4927603070138537,0.0955,0.5255512407580639,0.5258235980129672
ECU,LAC,0.96969697,0.49361732205000014,0.49270641074790933,0.0965,0.5278060834392827,0.5256553267599517
ECU,LAC,0.97979798,0.49279542084000016,0.4926526821304349,0.0975,0.5280012753059516,0.5254597040345363
ECU,LAC,0.98989899,0.4925131917800002,0.49259912462052413,0.0985,0.5280139206724684,0.5252361930524176
ECU,LAC,1.0,0.49238860527999906,0.4925457416772706,0.0995,0.5277306343057858,0.5249842570292926
EGY,MENA,0.0,0.46821134943000003,0.4689355809914032,0.0005,,
EGY,MENA,0.01010101,0.46986116647,0.46883220136810333,0.0015,,
EGY,MENA,0.02020202,0.46793195129000037,0.4687297388571865,0.0025,,
EGY,MENA,0.03030303,0.46828995804,0.46862817021845915,0.0035,,
EGY,MENA,0.04040404,0.46819281543000013,0.4685274722117271,0.0045000000000000005,,
EGY,MENA,0.05050505,0.4688629311300008,0.4684276215967962,0.0055,,
EGY,MENA,0.06060606,0.4681787046900005,0.46832859513347286,0.006500000000000001,,
EGY,MENA,0.07070707,0.4674309570499993,0.468230369581563,0.0075,,
EGY,MENA,0.08080808,0.4690236027199995,0.46813292170087256,0.0085,,
EGY,MENA,0.09090909,0.46914404260999976,0.46803622825120744,0.009500000000000001,,
EGY,MENA,0.1010101,0.4694680849399999,0.4679402659923741,0.010499999999999999,,
EGY,MENA,0.11111111,0.46858329254000064,0.4678450116841783,0.0115,,
EGY,MENA,0.12121212,0.4685273189999998,0.46775044208642597,0.0125,0.46386202000000004,0.46472704249138236
EGY,MENA,0.13131313,0.4661131396100012,0.4676565339589234,0.013500000000000002,0.47788053842105266,0.465322312657
EGY,MENA,0.14141414,0.46790428010999985,0.4675632640614765,0.014499999999999999,0.46948154000000003,0.46593372231966046
EGY,MENA,0.15151515,0.46598262489999953,0.46747060915389127,0.0155,0.4702474939175258,0.46656062095937423
EGY,MENA,0.16161616,0.46692460082000015,0.4673785459959739,0.0165,0.46862601800925935,0.4672023580561522
EGY,MENA,0.17171717,0.4670935727000005,0.4672870513475304,0.0175,0.4664491512634411,0.46785828309000455
EGY,MENA,0.18181818,0.4662042668300002,0.46719610196836653,0.018500000000000003,0.4688187857954549,0.4685277455409421
EGY,MENA,0.19191919,0.46664479551999993,0.4671056746182886,0.0195,0.46832055166223363,0.4692100948889753
EGY,MENA,0.2020202,0.4675240531900003,0.4670157460571028,0.0205,0.46732084668618307,0.4699046806141146
EGY,MENA,0.21212121,0.46637989969999993,0.4669262930446146,0.0215,0.46792817554314725,0.47061085219637105
EGY,MENA,0.22222222,0.46739261103999985,0.46683729234063065,0.0225,0.4693601422263796,0.4713279591157544
EGY,MENA,0.23232323,0.4663916645899998,0.4667487207049567,0.0235,0.46864423562443863,0.47205535085227573
EGY,MENA,0.24242424,0.467331838,0.46666055489739866,0.0245,0.46872117404580177,0.4727923768859455
EGY,MENA,0.25252525,0.46790640839000047,0.466572771677763,0.025500000000000002,0.46928613073999953,0.4735383866967743
EGY,MENA,0.26262626,0.4667217684000001,0.4664853478058552,0.026500000000000003,0.4706457620621764,0.47429272976477266
EGY,MENA,0.27272727,0.46581271934,0.4663982600414816,0.0275,0.47197208961795617,0.475054755569951
EGY,MENA,0.28282828,0.4660385893700004,0.4663114851444485,0.0285,0.47094093998080594,0.47582381359232007
EGY,MENA,0.29292929,0.4666466893800003,0.46622499987456134,0.0295,0.4735646689634746,0.4765992533118903
EGY,MENA,0.3030303,0.46586236081999993,0.46613878099162664,0.0305,0.4747124895721926,0.4773804242086725
EGY,MENA,0.31313131,0.4661837998199998,0.4660528052554503,0.0315,0.47609614136174694,0.47816667576267696
EGY,MENA,0.32323232,0.46648408795000074,0.46596704942583805,0.0325,0.4768140455667005,0.47895735745391427
EGY,MENA,0.33333333,0.46545954104000015,0.4658814902625964,0.0335,0.47890341790173957,0.47975181876239503
EGY,MENA,0.34343434,0.46620234966999985,0.4657961045255313,0.0345,0.4799590035409836,0.4805494091681298
EGY,MENA,0.35353535,0.4657046841999996,0.4657108689744484,0.035500000000000004,0.48115094025613686,0.4813494781511292
EGY,MENA,0.36363636,0.46524298380000056,0.4656257603691542,0.036500000000000005,0.4823726785978266,0.48215137519140355
EGY,MENA,0.37373737,0.46663697246,0.4655407554694546,0.0375,0.4841185593238827,0.48295444976896384
EGY,MENA,0.38383838,0.4649365805500003,0.46545583103515537,0.0385,0.4838454363403267,0.4837580513638202
EGY,MENA,0.39393939,0.46525636209000076,0.46537096382606297,0.0395,0.485980789301848,0.48456152945598346
EGY,MENA,0.4040404,0.4655584278699997,0.4652861306019832,0.0405,0.4855788009318996,0.4853642335254638
EGY,MENA,0.41414141,0.46561861676000005,0.4652013081227221,0.0415,0.4864516883570653,0.4861655130522724
EGY,MENA,0.42424242,0.4645568573799998,0.46511647314808574,0.0425,0.489074066541525,0.48696471751641923
EGY,MENA,0.43434343,0.46370715588000017,0.46503160243788016,0.0435,0.48908110218262774,0.48776119639791526
EGY,MENA,0.44444444,0.4642793505400003,0.46494667275191126,0.0445,0.4900481118468467,0.4885542991767707
EGY,MENA,0.45454545,0.4639114834299998,0.4648616608499854,0.0455,0.49161331619047643,0.4893433753329963
EGY,MENA,0.46464646,0.46339452579000007,0.46477654349190844,0.0465,0.4929812018244017,0.49012777434660265
EGY,MENA,0.47474747,0.4649416679899998,0.4646912974374863,0.0475,0.4931876377528084,0.4909068456976002
EGY,MENA,0.48484848,0.46624516199999966,0.4646058994465252,0.0485,0.49530212268926554,0.49167993886599953
EGY,MENA,0.49494949,0.46439825318,0.4645203262788311,0.0495,0.4943836628139007,0.4924464033318112
EGY,MENA,0.50505051,0.4636273258399999,0.46443455460919025,0.0505,0.49426706984072893,0.49320558857504593
EGY,MENA,0.51515152,0.4646011307200001,0.46434856136721725,0.051500000000000004,0.49618989899241606,0.49395684407571405
EGY,MENA,0.52525253,0.46398054410000017,0.46426232322790645,0.052500000000000005,0.4967288262971424,0.4946995193138262
EGY,MENA,0.53535354,0.46449713680999943,0.4641758169510637,0.0535,0.49931076131868135,0.49543296376939283
EGY,MENA,0.54545455,0.4636834147000001,0.46408901929649515,0.0545,0.4977152471512316,0.49615652692242473
EGY,MENA,0.55555556,0.4648517404200003,0.4640019070240069,0.0555,0.4982613391702136,0.49686955825293244
EGY,MENA,0.56565657,0.46326282429000015,0.46391445689340477,0.0565,0.49861619594808215,0.4975714072409262
EGY,MENA,0.57575758,0.46483533483999984,0.46382664566449505,0.0575,0.49991740321787714,0.4982614233664169
EGY,MENA,0.58585859,0.4645719119000002,0.4637384500970836,0.0585,0.498741995045662,0.49893895610941486
EGY,MENA,0.5959596,0.46369262374000014,0.46364984695097666,0.0595,0.5010358416745282,0.499603354949931
EGY,MENA,0.60606061,0.4642342760400002,0.46356081298597995,0.0605,0.5008952542403629,0.5002539693679755
EGY,MENA,0.61616162,0.4635412976999996,0.4634713249618998,0.0615,0.5017815575978256,0.500890148843559
EGY,MENA,0.62626263,0.46326711487999983,0.463381359638542,0.0625,0.5026045682673795,0.501511242856692
EGY,MENA,0.63636364,0.4632273402899996,0.4632908937757128,0.0635,0.5020456993432201,0.5021166008873854
EGY,MENA,0.64646465,0.46387389119000044,0.4631999041332182,0.0645,0.5017920465658753,0.5027055724156494
EGY,MENA,0.65656566,0.46370105416999974,0.46310836747086404,0.0655,0.5037715814167657,0.5032775069214948
EGY,MENA,0.66666667,0.4631397403399994,0.4630162605484567,0.0665,0.5032134725079032,0.5038317538849317
EGY,MENA,0.67676768,0.4633175330000005,0.46292356012580194,0.0675,0.5035554848879407,0.5043676627859712
EGY,MENA,0.68686869,0.46232660624999955,0.4628302429627059,0.0685,0.5049453994696973,0.5048845831046237
EGY,MENA,0.6969697,0.46158490312,0.46273628581897464,0.0695,0.5056459459255318,0.5053818643208996
EGY,MENA,0.70707071,0.46222463694999927,0.46264166545441404,0.07050000000000001,0.5052365770253168,0.5058588559148096
EGY,MENA,0.71717172,0.4631653541700002,0.4625463586288303,0.07150000000000001,0.5051965425376346,0.5063149073663642
EGY,MENA,0.72727273,0.46284559140000053,0.46245034210202945,0.07250000000000001,0.5056192405911822,0.5067493681555739
EGY,MENA,0.73737374,0.4628968047699996,0.46235359263381753,0.0735,0.5065194784780277,0.5071615877624494
EGY,MENA,0.74747475,0.46254007025999977,0.4622560869840005,0.0745,0.5078874702490034,0.5075509156670013
EGY,MENA,0.75757576,0.46228087962000025,0.4621578019123845,0.0755,0.5066801952729043,0.5079167013492398
EGY,MENA,0.76767677,0.46144520364000013,0.4620587141787754,0.0765,0.5068926981926517,0.508258294289176
EGY,MENA,0.77777778,0.46171036258000053,0.4619588005429794,0.0775,0.5076091314703014,0.50857504396682
EGY,MENA,0.78787879,0.46191360152999955,0.46185803776480244,0.0785,0.5074590940874533,0.5088662998621825
EGY,MENA,0.7979798,0.4618997010199999,0.46175640260405065,0.0795,0.5079288385847305,0.509131411455274
EGY,MENA,0.80808081,0.4613823122000005,0.46165387182053,0.0805,0.5076679985056396,0.5093697282261053
EGY,MENA,0.81818182,0.4608961534300002,0.4615504221740465,0.0815,0.5081929739422179,0.5095805996546867
EGY,MENA,0.82828283,0.4607553061799999,0.4614460304244063,0.0825,0.5081786441729327,0.5097633752210288
EGY,MENA,0.83838384,0.46163483362999974,0.4613406733314154,0.0835,0.5090506712269373,0.5099174044051422
EGY,MENA,0.84848485,0.4609839416800003,0.46123432765487976,0.0845,0.5088210810640216,0.5100420366870375
EGY,MENA,0.85858586,0.46104216315000063,0.46112697015460535,0.0855,0.5074416344705882,0.5101366215467252
EGY,MENA,0.86868687,0.4614438571300001,0.46101857759039844,0.08650000000000001,0.5087265249440138,0.5102005084642158
EGY,MENA,0.87878788,0.46018713719,0.46090912672206497,0.0875,0.5084694482776799,0.5102330469195202
EGY,MENA,0.88888889,0.4613942295300009,0.46079859430941095,0.0885,0.5091594650084316,0.5102335863926484
EGY,MENA,0.8989899,0.4599731287900006,0.4606869571122424,0.0895,0.5091223555357142,0.5102014763636114
EGY,MENA,0.90909091,0.46007729169999995,0.4605741918903654,0.0905,0.5099135908448419,0.5101360663124195
EGY,MENA,0.91919192,0.46105860544999994,0.4604602754035858,0.0915,0.5093293588978934,0.5100367057190833
EGY,MENA,0.92929293,0.4610147893000001,0.46034518441171,0.0925,0.5100260828513405,0.5099027440636135
EGY,MENA,0.93939394,0.4595085036300002,0.46022889567454384,0.0935,0.5094396959237787,0.5097335308260206
EGY,MENA,0.94949495,0.4603925861500003,0.46011138595189327,0.0945,0.5101647942867924,0.5095284154863151
EGY,MENA,0.95959596,0.4599314223499997,0.4599926320035645,0.0955,0.5096995567914444,0.5092867475245076
EGY,MENA,0.96969697,0.4601643833,0.45987261058936346,0.0965,0.5107158813847301,0.5090078764206085
EGY,MENA,0.97979798,0.45929166608999966,0.4597512984690962,0.0975,0.5105182325459687,0.5086911516546287
EGY,MENA,0.98989899,0.4602089431000003,0.45962867240256877,0.0985,0.5111942896734064,0.5083359227065786
EGY,MENA,1.0,0.45961387691000055,0.4595047091495872,0.0995,0.5111941093695015,0.5079415390564684
ERI,Africa,0.0,0.4995920046000004,0.49969239457519277,0.0005,,
ERI,Africa,0.01010101,0.5003227366599996,0.4996797962966158,0.0015,,
ERI,Africa,0.02020202,0.5005330523800001,0.4996656705325156,0.0025,,
ERI,Africa,0.03030303,0.4995244962899997,0.4996500480425301,0.0035,,
ERI,Africa,0.04040404,0.49980601759,0.4996329595862963,0.0045000000000000005,,
ERI,Africa,0.05050505,0.4986989347499997,0.4996144359234516,0.0055,,
ERI,Africa,0.06060606,0.4993278649900002,0.49959450781363374,0.006500000000000001,,
ERI,Africa,0.07070707,0.49994251624,0.49957320601647986,0.0075,,
ERI,Africa,0.08080808,0.49867545607999963,0.4995505612916273,0.0085,,
ERI,Africa,0.09090909,0.49952245775,0.4995266043987135,0.009500000000000001,,
ERI,Africa,0.1010101,0.5003775616200006,0.499501366097376,0.010499999999999999,,
ERI,Africa,0.11111111,0.4987415644999999,0.499474877147252,0.0115,,
ERI,Africa,0.12121212,0.4990000562500007,0.4994471683079789,0.0125,,
ERI,Africa,0.13131313,0.49922418044000005,0.4994182703391943,0.013500000000000002,,
ERI,Africa,0.14141414,0.49974642295000005,0.49938821400053546,0.014499999999999999,,
ERI,Africa,0.15151515,0.49884454448999976,0.4993570300516396,0.0155,,
ERI,Africa,0.16161616,0.5000046452400007,0.49932474925214443,0.0165,,
ERI,Africa,0.17171717,0.4988579683400001,0.4992914023616873,0.0175,0.4974582316666667,0.5004840315783007
ERI,Africa,0.18181818,0.4992884408099999,0.49925702013990525,0.018500000000000003,0.50549976,0.5002389761362133
ERI,Africa,0.19191919,0.5008550201000002,0.49922163334643604,0.0195,0.502987091764706,0.5000276399357066
ERI,Africa,0.2020202,0.4986107685800002,0.49918527274091706,0.0205,0.5019534321428571,0.4998492226072903
ERI,Africa,0.21212121,0.49907531831000057,0.49914796908298537,0.0215,0.5017104456338027,0.49970292378147374
ERI,Africa,0.22222222,0.49833466490000017,0.4991097531322788,0.0225,0.49401810943089425,0.4995879430887659
ERI,Africa,0.23232323,0.4990272093000003,0.4990706556484345,0.0235,0.4998983176555023,0.4995034801596764
ERI,Africa,0.24242424,0.4988747256100005,0.49903070739108973,0.0245,0.4984742981155016,0.49944873462471445
ERI,Africa,0.25252525,0.4990502841500001,0.4989899391198823,0.025500000000000002,0.5003731738820638,0.4994229061143895
ERI,Africa,0.26262626,0.4997122532799997,0.49894838159444915,0.026500000000000003,0.49862617214532895,0.4994251942592109
ERI,Africa,0.27272727,0.49791413982000027,0.4989060655744279,0.0275,0.4988313009323307,0.499454798689688
ERI,Africa,0.28282828,0.4989870481100005,0.4988630218194561,0.0285,0.4989561577959183,0.49951091903633005
ERI,Africa,0.29292929,0.4990413863299993,0.4988192810891707,0.0295,0.5005376481986755,0.49959275492964655
ERI,Africa,0.3030303,0.49682590703000046,0.4987748741432095,0.0305,0.4983173845229685,0.4996995060001468
ERI,Africa,0.31313131,0.49817994393,0.4987298317412098,0.0315,0.500372816634265,0.4998303718783401
ERI,Africa,0.32323232,0.4987524653000003,0.49868418464280867,0.0325,0.49754735207547146,0.4999845521947358
ERI,Africa,0.33333333,0.5002811943000002,0.49863796360764395,0.0335,0.4996165391874998,0.5001612465798433
ERI,Africa,0.34343434,0.49805038511000005,0.49859119939535296,0.0345,0.49743954544349983,0.500359654664172
ERI,Africa,0.35353535,0.4989210407400003,0.4985439227655728,0.035500000000000004,0.49910948644836267,0.5005789760782308
ERI,Africa,0.36363636,0.4989064853000001,0.4984961644779412,0.036500000000000005,0.5004061692720305,0.5008184104525298
ERI,Africa,0.37373737,0.4981544879200001,0.4984479552920954,0.0375,0.5007392310607868,0.5010771574175779
ERI,Africa,0.38383838,0.49863157903999966,0.4983993259676725,0.0385,0.5009606104399523,0.5013544166038844
ERI,Africa,0.39393939,0.49865052312000024,0.4983503072643106,0.0395,0.5018403371005916,0.5016493876419588
ERI,Africa,0.4040404,0.4981337078500003,0.49830092994164654,0.0405,0.4998176437939702,0.5019612701623104
ERI,Africa,0.41414141,0.49833549893999973,0.49825122475931777,0.0415,0.5023305120963857,0.5022892637954486
ERI,Africa,0.42424242,0.4987337046999994,0.4982012224769619,0.0425,0.5032924967813265,0.5026325681718826
ERI,Africa,0.43434343,0.49757340060999977,0.49815095385421615,0.0435,0.5031900187206266,0.502990382922122
ERI,Africa,0.44444444,0.49852378705000094,0.49810044965071787,0.0445,0.5040772947665848,0.5033619076766759
ERI,Africa,0.45454545,0.49849012780000046,0.49804974062610474,0.0455,0.5029021145783136,0.5037463420660537
ERI,Africa,0.46464646,0.49908155668000026,0.4979988575400139,0.0465,0.5042430248804495,0.5041428857207648
ERI,Africa,0.47474747,0.49884196093999966,0.49794783115208263,0.0475,0.5043536545501287,0.5045507382713187
ERI,Africa,0.48484848,0.49778380915000014,0.4978966922219487,0.0485,0.5067646062825277,0.5049690993482243
ERI,Africa,0.49494949,0.4989094508599999,0.4978454715092492,0.0495,0.5058728889558227,0.5053971685819916
ERI,Africa,0.50505051,0.4974539141200003,0.49779419972284755,0.0505,0.5069080478702565,0.5058341456031294
ERI,Africa,0.51515152,0.49891473050000007,0.49774290772392443,0.051500000000000004,0.5064605164201885,0.5062792300421473
ERI,Africa,0.52525253,0.4957912976799998,0.4976916262213786,0.052500000000000005,0.5073302708838376,0.5067316215295544
ERI,Africa,0.53535354,0.4978111876900002,0.49764038597484717,0.0535,0.5076163117195767,0.5071905196958604
ERI,Africa,0.54545455,0.4979250873199997,0.4975892177439677,0.0545,0.5060720875376203,0.5076551241715743
