programCode,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
11U055,0.0,12.58122885285052,4.564582251819949,0.0,4.700609054404956,3.337401243838522,0.0,0.0,0.0,0.0,0.0
12E039,0.0,97.33850192932752,92.20451022299306,80.684513518988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12G004,0.0,56.91029846811571,61.14651540774047,72.14505546586547,85.9454777971964,75.451024807095,71.036594556461,73.10025525025897,72.5299673761026,58.307986886977496,62.2497315325798
12K028,0.0,0.0280426245074318,0.0,0.0,0.0,0.0,0.0,0.4958173147521061,0.0,0.0,0.0
12S201,0.0,169.36149241257144,170.32641397907136,160.82961071837386,208.52790272280143,103.24164956863731,95.94515490466792,119.38453084480416,110.33038389418184,115.57075442418846,119.11605646135013
12U005,0.0,2819.260948839224,3175.877882649568,3858.3158150988847,4342.243441098367,4484.611286139872,4448.366696482665,4350.862134545305,4365.720012593549,4912.854158392989,4036.320848225684
12U006,0.0,500.50302671798994,210.94886941758296,40.57733099771515,9.63169942135218,24.574117963048582,6.425934966597634,1.840737395466654,0.0,0.0,0.0
14E003,0.0,23.51635229691328,24.69726391355601,23.94398981351826,29.35696658967041,30.044451991989447,33.21370322714877,0.0,0.0,40.915238853475294,39.76724481308592
15E002,0.0,67.90378227872634,40.24586005732392,41.82223193027308,25.273266167725485,7.509412402560115,0.0,20.570630459279126,24.589091277867844,20.4039416451615,18.272035435707203
15E005,0.0,1.258820388612654,2.9983835620432537,25.396964752801484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16E001,0.0,244.0348369453268,34.83912136875901,161.97540895277774,159.01147024554078,151.20064359674075,143.04859530488196,0.0,0.0,0.0,0.0
16E002,0.0,83.66962778325197,10.901012722094684,48.12470301464613,31.337538240402097,37.68656035093958,36.19797104110769,26.933150172864828,0.0,0.0,0.0
16G012,0.0,3.734431881375712,1.9290084707691628,1.8157335171259184,0.1510860519636778,0.0,0.0,0.0,0.0,0.0,0.0
16G014,0.0,2.6262508593824165,1.763900578510944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16S122,0.0,64.91415526323162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16S217,0.0,44.553434120249406,54.98975686675398,46.91394645426582,71.65227040949809,74.21441009181194,91.78375419810192,74.92533401761041,225.95054691080352,0.0,0.0
16U012,0.0,19.13364039094858,46.65925984779135,31.34795034738382,43.366133918379646,64.37184315303398,71.764251830551,30.056025744778825,5.866003592518831,1.9875150490682645,0.106025426343737
19T006,0.0,717.8705397963903,786.3261150761816,786.065231504569,846.1708443131661,868.3296267295501,907.027475863649,946.7527967497936,971.9853404050696,997.652725274777,1040.688305168613
19U001,0.0,13.813176527453583,16.67739507352646,14.89269986470672,16.996860278654488,19.409921670593214,18.883846895683774,21.07237638403484,20.213074682371108,16.632553817808684,16.583945237083697
20B004,0.0,89.86592037750373,99.10059190412788,119.32011335084464,113.31448880836372,110.7640780535914,178.84407648472703,143.84450338854126,104.94046239642724,99.1786087817292,115.50058716879671
20S054,0.0,67.20677529857574,53.23699344759142,32.85667173827427,0.0,0.0,28.945477946700148,38.39201476018461,0.0,0.0,0.0
20S216,0.0,529.7024567558275,511.8346629797585,403.3178710759484,415.330524586935,399.7035051165472,380.83304764933104,204.58475172581169,0.0,0.0,0.0
23U036,0.0,0.5230027618040407,0.6299195136340712,0.5671163878083822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25E003,0.0,1861.1220740344772,1836.466384759006,1973.816030672873,2143.2991513691813,2135.564041285254,1977.8560316437108,2097.514021776241,2140.356252938961,2131.343953445616,2080.2847509548105
25E004,0.0,55.50669150054603,54.68130908342607,60.17945109019718,61.7104538057843,63.08698854079681,69.45182172030488,82.44996247609701,79.25705079193781,71.23697791406475,71.7083269627297
25U002,0.0,1.6946149607148036,1.5244800933792768,0.9030138504651164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I101,0.0,221.54135242944835,229.1358229651075,231.10345332980225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I102,0.0,511.4538403203942,520.953946988656,540.4236332807801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I103,0.0,158.59368018878374,161.7687532210153,164.2283432352336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I104,0.0,209.1959950891691,213.29301744476632,217.01801823327563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I105,0.0,491.0711800305384,503.1822251318829,515.2962071676586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I106,0.0,152.22319472964534,155.53937596851682,157.19101333839748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I107,0.0,890.5846028019745,912.0477849402564,940.268018133422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I108,0.0,522.8320783111839,541.396530428728,560.4132224942284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I110,0.0,380.6837144589449,391.125046772924,398.6501856038775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I111,0.0,713.1650793260959,753.9563638155774,799.971411083586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I112,0.0,831.6975739363374,854.6006625357727,867.4836941237913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I113,0.0,548.0170738864665,568.7542596330461,569.7840643912847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I114,0.0,894.0414289341064,935.454789554361,990.5029894928332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I115,0.0,1643.227622713995,1742.7723919374507,1865.127214137489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I116,0.0,795.7303370494132,819.9133386672012,832.3276070584931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I117,0.0,317.3973049250752,326.4890944686229,329.4252088666702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I118,0.0,254.9654202193066,261.2552608917187,264.2291108113616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I119,0.0,586.9647775039969,613.0706817696578,639.4223852654136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I120,0.0,899.8829865915785,928.0536386728952,940.3085038621292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I121,0.0,795.0306680250228,836.0968143401267,883.6570031335085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I122,0.0,275.9727851081996,283.6365228349482,290.6122761637298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I123,0.0,231.0688336385456,234.89380983939145,238.8194590217087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I124,0.0,528.6168437264722,543.4174146706132,548.8004579848971,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I125,0.0,458.5631183709048,471.343319759156,485.2717631348725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I126,0.0,431.90970617980935,442.61318071299183,457.0181179138539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I127,0.0,391.0714271977654,398.6702618393262,411.9713926299109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I128,0.0,591.2024836300516,604.2472605694738,612.699964167569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I129,0.0,222.39437347718425,229.51151659551527,234.6642286891404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I130,0.0,1285.1018650984531,1315.9735213920644,1332.239417338243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I131,0.0,319.118501578003,328.09985092495765,337.1064522958525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I132,0.0,360.26983934948504,370.5604659536805,374.8126145514231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I201,0.0,58.40734456884256,61.10714047854417,69.40839963579883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I202,0.0,76.24809632887063,80.51063321542306,91.24828319526917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I203,0.0,37.41974450290648,39.142566257579965,43.70002285172444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I204,0.0,59.51144330559042,62.62538577391351,68.48990372543331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I205,0.0,68.02303514588739,70.43093230876217,80.29253317248373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I206,0.0,50.39277755333605,52.665015196126426,59.16480597515563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I207,0.0,168.36861403945034,173.85578900405366,192.52203597201463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I208,0.0,94.96109382946364,97.83836847954008,107.11952052649016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I209,0.0,189.3839428462072,198.7241873927028,211.58494955178128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I210,0.0,79.0492659540981,82.79132547350673,91.97910660527096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I211,0.0,125.83433263877382,130.27313434919515,138.9268009467996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I212,0.0,182.87461842229328,188.13015518652728,195.75380105256275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I213,0.0,118.40218277102616,124.80965326843352,138.19815933625094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I214,0.0,205.6618818930521,211.5730714057128,225.1566428030441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I215,0.0,399.3898563400969,422.8329754607223,461.78119119132015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I216,0.0,127.0017197015721,131.65879278569062,148.34090472191437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I217,0.0,61.46069105112731,63.744196765686,72.20451029022672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I218,0.0,55.46709492249477,58.65697981788928,67.45882174728305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I219,0.0,102.01743836538344,106.169398290588,113.45290013904535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I220,0.0,148.07864318529752,153.5843427778241,164.6333462958817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I221,0.0,138.35940585962064,143.357145050149,152.82509681071178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I222,0.0,70.1181915722095,72.57480079250149,79.01056889597906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I223,0.0,61.22297139198395,63.36543229501223,70.2671060053535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I224,0.0,78.37641838419633,80.9918800716548,89.59163058545343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I225,0.0,100.96413443497146,104.55279074204984,115.06078290813176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I226,0.0,96.3162895224768,99.55667864253893,107.64445962185698,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I227,0.0,93.47645691827168,100.8927608703,115.6687315457368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I228,0.0,122.70259704874933,126.41237416394782,137.4548778445087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I229,0.0,49.19787016675956,50.96625296195751,61.99540415990098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I230,0.0,211.83028513811027,221.513306979168,252.20436841492676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I231,0.0,75.32333546068284,77.83212609730113,83.91847288994549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I232,0.0,70.23093598995312,75.54962542195362,85.2958723276688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I601,0.0,4.857138543167883,5.056574275121172,5.262708989707103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I602,0.0,10.145271164756824,10.371710716383534,10.821059148896216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I603,0.0,3.187056619252457,3.323076623381044,3.4673012096254685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I604,0.0,5.559227764633149,5.554782416757268,5.750226964450577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I605,0.0,13.228453132606912,13.422968503174626,13.89916522074364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I606,0.0,3.6385918183969848,3.959879175929147,4.2274774746982375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I607,0.0,16.243816381735762,16.4786730357711,17.20881100197184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I608,0.0,10.488732745342528,10.537087146526844,11.12766291694527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I610,0.0,5.35114919309615,5.320613729291518,5.542903650471997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I611,0.0,13.793452539570922,14.23784517054981,14.948610551799678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I612,0.0,10.957898056424924,11.078520056254773,11.496641304704244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I613,0.0,6.940563297102026,7.0961263241537225,7.399045548460219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I614,0.0,17.08024437025495,17.60192030992196,18.34510169695324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I615,0.0,41.54831838986031,43.11157937326804,45.00814758312514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I616,0.0,13.37673412990462,13.527945257372378,14.13800184481003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I617,0.0,6.291419625071843,6.578280717651218,6.855003113974865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I618,0.0,4.6439537181423,5.241069212241034,5.463759647415869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I619,0.0,8.96252860430452,9.449068686176446,9.798493463565691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I620,0.0,7.316884603098343,7.395975839006045,7.671306598926832,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I621,0.0,13.452040477111714,13.722880377242944,14.290496106152435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I622,0.0,5.129426458600079,5.400909576580651,5.656170955795952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I623,0.0,6.848012470594587,7.177457348473227,7.494895793764826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I624,0.0,7.780250183357783,8.123632538937796,8.435606046313067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I625,0.0,13.30639348588664,13.55234969104522,14.287225809079736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I626,0.0,14.419734249564332,14.88487470474529,15.523442919014052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I627,0.0,9.08721303958592,9.377541682290428,9.782664333522652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I628,0.0,11.752508053233854,12.185790449832158,12.908845419497862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I629,0.0,4.040349924780732,4.177798161251445,4.3617501760782496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I630,0.0,19.625386779147014,19.838430291006052,20.651111219424177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I631,0.0,8.0099906833772,8.133895475448446,8.537488119504946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I632,0.0,4.5097440704427765,4.579503520079436,4.760510572477899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50E008,0.0,40.79997637786877,40.7407251778183,39.46200532385534,30.21727263787799,345.97890331866,0.0,435.69223121455065,0.0,0.0,0.0
50E009,0.0,48.5705852642074,46.03106415646262,46.10065077091864,47.60261336526652,50.79653372277204,49.76791290032768,50.52973939479328,0.0,0.0,0.0
50E010,0.0,58.749119646749485,0.0,58.16944966159616,62.73758648584499,63.97009389063403,57.21725184434876,51.97783619017346,0.0,0.0,0.0
51E015,0.0,2.92775080986172,2.8878134725990545,6.224473283863905,3.429151160170956,5.380427495137744,4.571797683375393,4.231873781253409,5.593104039250925,6.58788655199824,7.146628382771284
51E016,0.0,12.560715284258787,13.604683696043407,12.473627892522073,13.132756181916337,12.966343932755557,20.65420598366409,13.113394411698584,0.0,0.0,0.0
51E017,0.0,38.52051215574196,22.687542202340385,65.49651132876461,55.317810904197785,54.82707219450832,66.50730358659399,70.03621560543016,0.0,0.0,0.0
51E030,0.0,5.538750012660486,4.490783525177216,7.46052332312126,3.44719317558129,3.596026667000337,4.067328309376302,0.0,0.0,0.0,0.0
51E031,0.0,8.197912434924694,9.991604336561982,9.352672642508496,4.7497256783780655,7.303347564345346,8.845744156221333,9.095073544919137,0.0,0.0,0.0
51E033,0.0,1.7749334779742447,1.784798877676804,2.2592473126307264,1.929451940406296,1.8223229005459525,1.7035854665955183,1.78758289864924,0.0,0.0,0.0
51E034,0.0,3.290149435870636,3.821446862735221,3.4250065632999744,3.4277849701198773,3.4432845068303743,3.137997385230516,3.3134808290887308,0.0,0.0,0.0
51E035,0.0,5.672880776537576,7.042685981519177,10.30758844911353,9.224072194942435,6.469826309805987,5.385604305359981,5.4479795443900185,0.0,0.0,0.0
51E036,0.0,1.5746026869250762,2.2568535068559483,0.0,0.0,0.0,1.6400312990327766,0.0,0.0,0.0,0.0
51E038,0.0,94.90348046056216,84.28414053098697,84.43401082643797,84.43603094918691,88.03034946505873,88.09526757803977,102.80345481546524,0.0,0.0,0.0
51J021,0.0,0.687508595450342,1.132820977906906,1.5042896786743094,65.58913684443311,1.277117960996187,7.585066514235955,10.384006053810769,8.989863693920245,10.187425580927318,12.941565014308312
51J022,0.0,0.687508595450342,1.132820977906906,1.2176690570385602,1.1074497886945065,5.626370493733281,73.69779796626051,75.67613981550765,86.27895067858945,82.45848957925153,87.68422340717888
51J023,0.0,0.6476229291742192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51J024,0.0,0.6476229291742192,1.422807591903151,1.49418667941911,1.409537913012309,1.6340499666545087,18.27322062236549,20.487362732449316,19.08827715303849,18.663987937782075,18.589638135898536
51J025,0.0,0.6476229291742192,1.422807591903151,1.396397085958888,1.4024620478308434,8.584509060877805,673.3859493343717,787.6940006008326,801.5361562039549,842.2100810197053,888.0840828790969
6S184,0.0,0.0,11.69701561432636,15.125571439459852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6U010,0.0,0.0,3.4344082592141207,0.0,0.0,0.0,3.0452138853689923,3.4289048180511057,2.247363629609767,2.307220392435056,0.0
8U002,0.0,0.0,70.14355611181985,52.92540042509125,84.05209080808024,90.97545578328295,109.8710289713947,67.95603093279244,103.1016410455466,102.45461011540137,124.12360893571294
8U010,0.0,0.0,0.1762824811810703,0.0718982189333481,0.0564325689858006,0.1579738769602162,0.1633732822486241,0.1619266591595587,0.0,0.0,0.0
8U011,0.0,0.0,0.143366295422404,0.0717717308430021,0.0674239663538234,0.0,0.0,0.0,0.0,0.0,0.0
8U016,0.0,0.0,45.36738307106281,98.30118499080672,100.24265201073965,100.5261095840926,0.0,0.0,0.0,0.0,0.0
11S227,0.0,0.0,7.022434233569152,6.655355561268289,6.358902692367588,0.0,0.0,0.0,0.0,0.0,0.0
11U061,0.0,0.0,10.501266903315228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11U063,0.0,0.0,10.533651350353727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11U065,0.0,0.0,16.02026102893664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16U001,0.0,0.0,128.48429036518394,115.48481463668712,125.40079170206056,133.63681890053317,0.0,0.0,126.43888941443008,113.17871000121906,125.11424233410412
16U007,0.0,0.0,165.7981436110837,159.88597970963414,189.37311195479376,115.72563993783636,151.1865548034425,0.0,0.0,217.53572874551236,263.41845667493527
19J022,0.0,0.0,121.2912984792696,64.5537695017788,72.08392568658557,49.53456275174755,107.72111662911578,89.75684848945271,116.19523799762794,124.24574568144808,143.42509387188304
19J025,0.0,0.0,921.097888632116,1089.962217973106,1137.5737690066303,1063.8657928213645,1114.5341643546074,1139.3023170315953,1132.8918159993457,1102.0969962776908,1188.7127628121257
25G002,0.0,0.0,0.6908011392410798,0.5817268946652125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25S033,0.0,0.0,0.0823511031162727,0.3330433477760338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25S127,0.0,0.0,0.1566468421475606,0.4719770975379019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25S152,0.0,0.0,0.0415451422718491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25S221,0.0,0.0,0.2709957370734335,2.5163933266355185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25S222,0.0,0.0,0.1938209404550669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25S223,0.0,0.0,0.0018221110105841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25U016,0.0,0.0,0.1159483245469106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25U061,0.0,0.0,0.0323844470385004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25U065,0.0,0.0,0.1250014360878009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38U002,0.0,0.0,16.23764785419272,17.40731137701692,17.02142037301826,34.24389208984967,0.0,36.10297481631356,0.0,0.0,0.0
50K029,0.0,0.0,397.28938198279326,195.76551914594572,264.1635369503509,135.63876676080443,31.437036347586595,77.31628113560795,159.58596265359407,121.2572177107398,255.46122933260943
52K011,0.0,0.0,1.2966312803113005,10.013050403413306,18.18321396716756,9.82242687210935,5.139513294133625,5.818134451925684,1.9308014557257989,0.0,0.0
52K026,0.0,0.0,90.8502275608008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52K029,0.0,0.0,25.551191642091062,56.95454216440558,47.80665631721944,117.79501781089164,0.0,153.37352209496967,0.0,0.0,84.32097615480335
8E009,0.0,0.0,0.0,0.7364846270980231,0.7639108893034671,2.243734182594548,0.0,0.0,0.0,0.0,0.0
8S230,0.0,0.0,0.0,782.2361128626152,478.2552473178233,509.4924804761602,0.0,0.0,0.0,0.0,0.0
8S231,0.0,0.0,0.0,1174.6568895934631,1208.2958893044222,1038.8286672556667,0.0,0.0,0.0,0.0,0.0
8S232,0.0,0.0,0.0,1394.3406147505502,862.5284706381111,982.5523604375238,0.0,0.0,0.0,0.0,0.0
8S233,0.0,0.0,0.0,283.78277464102246,209.16105466879733,290.9237345800882,0.0,0.0,0.0,0.0,0.0
9G005,0.0,0.0,0.0,0.3864924242686423,0.4338576416541125,85.22581330190293,0.0,0.0,0.0,0.0,0.0
9G007,0.0,0.0,0.0,155.3373167853138,353.09738091608415,74.41841126545553,0.0,151.42781279629224,0.0,0.0,0.0
11S235,0.0,0.0,0.0,107.69723871639737,101.21848615415918,99.5324918462482,0.0,0.0,0.0,0.0,0.0
11U066,0.0,0.0,0.0,76.24752420495851,60.343248135682686,63.0763043071579,0.0,0.0,0.0,0.0,0.0
11U067,0.0,0.0,0.0,62.38554806130406,63.75408013697856,65.37252496302014,65.49848963025288,44.8374794344352,0.0,0.0,0.0
11U068,0.0,0.0,0.0,54.34157405598332,52.52422061126919,62.345293141396944,0.0,0.0,0.0,0.0,0.0
15E007,0.0,0.0,0.0,0.6542616719479691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16S218,0.0,0.0,0.0,125.564115915982,125.14126475738912,140.4188641527282,0.0,0.0,0.0,0.0,0.0
19J026,0.0,0.0,0.0,102.94744195283512,186.3835098587185,168.27490409098658,173.7408081241421,183.38646269298428,166.45606527892244,160.41183367293914,159.16722143102697
20E003,0.0,0.0,0.0,15.738714255932788,15.367454672734857,20.54505454502874,0.0,0.0,0.0,20.26825519433225,0.0
25S035,0.0,0.0,0.0,0.3163511750112892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25S108,0.0,0.0,0.0,0.0747226849507661,0.0754646980544892,0.1735354223882714,0.0,0.0,0.0,0.0,0.0
25S156,0.0,0.0,0.0,0.4838323876899345,0.6243579678911237,0.5899396737377295,0.0,0.0,0.0,0.0,0.0
25U030,0.0,0.0,0.0,0.0031570548865536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25U032,0.0,0.0,0.0,0.0244395168247191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51E041,0.0,0.0,0.0,2.6309689816621,2.429034996267418,2.0759186720833185,2.1308781407181274,2.1545717651725185,0.0,0.0,0.0
51E042,0.0,0.0,0.0,0.045145198918806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6E033,0.0,0.0,0.0,0.0,9.41393417215937,13.4030809701588,0.0,0.0,0.0,0.0,0.0
6E035,0.0,0.0,0.0,0.0,3.690716855226156,9.50178443549323,0.0,0.0,0.0,0.0,0.0
8U020,0.0,0.0,0.0,0.0,18.02718505519973,20.03823270160252,0.0,0.0,0.0,0.0,0.0
8U021,0.0,0.0,0.0,0.0,26.039738885219155,26.016592718880496,16.86807928731879,0.0,0.0,0.0,0.0
11E062,0.0,0.0,0.0,0.0,190.01460798514125,180.07857475213206,0.0,0.0,0.0,0.0,0.0
11E063,0.0,0.0,0.0,0.0,127.07141897754266,121.30484137002465,0.0,0.0,0.0,0.0,0.0
11E064,0.0,0.0,0.0,0.0,139.36235604956244,157.04320132564092,191.73283237703956,197.83168963226328,193.9800777395697,150.39919355084766,175.5170843569015
11G009,0.0,0.0,0.0,0.0,10.648027897588303,5.375277022626827,0.0,0.0,0.0,0.0,0.0
11U069,0.0,0.0,0.0,0.0,324.4515670621388,0.0,0.0,0.0,0.0,0.0,0.0
11U070,0.0,0.0,0.0,0.0,6.6949579155559,13.591487973819971,0.0,0.0,0.0,0.0,0.0
11U072,0.0,0.0,0.0,0.0,20.46025026584992,14.044955331376991,0.0,0.0,0.0,0.0,0.0
11U073,0.0,0.0,0.0,0.0,47.61207908640251,44.58650395796744,0.0,0.0,0.0,0.0,0.0
11U074,0.0,0.0,0.0,0.0,126.58506627996378,183.75220569778688,195.37003947444148,230.32277519942983,0.0,0.0,0.0
12U007,0.0,0.0,0.0,0.0,17.109078651615626,31.849517128955377,29.61755994582517,28.058693004710072,0.0,0.0,0.0
12U008,0.0,0.0,0.0,0.0,19.20352228099213,17.546961799901993,19.229009536277708,20.32244161614564,34.4359744656847,25.70067362769029,25.9021461089264
12U009,0.0,0.0,0.0,0.0,48.34860204294351,46.87021767722191,46.1366055251464,38.57904625323804,45.10003672938636,32.102723725178265,33.47512047335966
12U010,0.0,0.0,0.0,0.0,13.975505607235847,0.0,0.0,0.0,0.0,0.0,0.0
15U001,0.0,0.0,0.0,0.0,26.888635194850337,18.956173250911537,0.0,0.0,18.97806592827188,12.28292777408131,13.671560681894771
16K111,0.0,0.0,0.0,0.0,11.93582426846286,11.06529288453391,0.0,0.0,0.0,0.0,0.0
16K135,0.0,0.0,0.0,0.0,115.81061064699588,119.8887293996758,136.05752053207038,112.24409774378368,0.0,0.0,0.0
16K141,0.0,0.0,0.0,0.0,82.68104528543088,79.37914987210432,0.0,0.0,146.48483222120055,81.99848028074997,21.83588324521611
19J017,0.0,0.0,0.0,0.0,33.554779037122806,0.0,22.49077238309172,22.02310108784002,0.0,15.10269794124821,17.768512754018246
23U031,0.0,0.0,0.0,0.0,2.684382322969825,0.0,0.0,0.0,0.0,0.0,0.0
23U053,0.0,0.0,0.0,0.0,2.684382322969825,0.0,0.0,0.0,0.0,0.0,0.0
23U058,0.0,0.0,0.0,0.0,199.0747107027088,327.83551907321214,317.4316169691456,0.0,0.0,0.0,0.0
23U083,0.0,0.0,0.0,0.0,0.7365793728620962,0.7661938608559049,0.7524461105414425,0.9708342346287512,1.1219410468202051,1.4225195645151814,1.408888262110534
25E016,0.0,0.0,0.0,0.0,1.066126866104414,0.3611121996831883,0.0,0.0,0.0,0.0,0.0
25E029,0.0,0.0,0.0,0.0,1.5925308855030835,1.660904428831318,1.4788252179720849,1.004733009824052,0.0,0.0,0.0
25E032,0.0,0.0,0.0,0.0,0.0935387160422721,0.0,0.0,0.0,0.0,0.0,0.0
