countryCode,sdg,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
CPV,9,9105318.389725255,16378454.96075419,21648734.985956416,11117199.690889563,7915350.787606154,54853382.58999287,23972501.2020407,22938941.015238717,17632416.764550436,48728218.092170015,6411938.895970001,4687907.8776059,102457006.52163003,105314146.18842001
CPV,10,242113.98148342248,369297.22660427797,496908.2208999999,3232345.9846700532,293899.35412000003,1599300.16354,2062394.735972727,2060940.9461,2286841.5190000003,541296.3584,296389.9655,216228.52860000002,131292.12050000002,252019.58828
CPV,11,21308716.241813377,20335169.290041715,34876807.614133336,3806031.0481302436,6622087.424466667,98611612.88516143,16232795.19089909,58010634.19148,33348616.073442858,76669478.99409997,2210535.60955,14379522.5804,19582401.069399998,47951434.508899994
CPV,12,0.0,0.0,215934.0,4607.889,0.0,0.0,5434.5560000000005,28121.778,21364.5,0.0,17022.0,4171.333,2840.1109,951.7778
CPV,13,78660.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671856.357142857,0.0,0.0,0.0,0.0,94915.0
CPV,14,4443.8,0.0,0.0,220910.5,319787.3,124089.3,87977.2,118248.43000000001,163031.8,865864.0,56777.0,253280.267,92334.0,165049.93
CPV,15,471825.1,157334.0,242315.5,5840757.21428571,83382.0,84714.5,24911.5,0.0,3932250.0,854172.8,238825.7,378469.0,240201.33000000002,2055543.0
CPV,16,9450852.738978446,18987087.309122667,16365431.011069741,29913737.65818501,20701707.655366156,51324759.20319476,22352573.96844524,30424444.693817608,36164295.67266475,32528491.13487001,38413358.818810016,21092740.507049005,66915364.245039985,33832709.736379996
CPV,17,863402.4794133691,15806380.043075046,1319043.0434000003,3625973.870608021,8049824.1368,2240055.62659,4116297.4428990902,1898858.43448,1601137.3625999996,1457762.4622999998,5560812.355850002,733494.5550999999,4895643.5891,2478631.1289
CRI,1,1823829.6464705882,616928.524,986742.329342246,254098.62099999998,262347.429,556067.604,751575.5974000001,2768406.3272999995,1050165.433904813,1085503.3883000002,832154.8481999998,1592678.1300999997,573129.242,509187.249
CRI,2,1450411.52,2230195.2024142854,1754280.9963999998,3261471.7306,671570.0000000001,1028880.16,1540229.40044,20756209.740024544,6334004.946,2258503.015,2472746.1229999997,1749791.403,1600747.352,2110870.371
CRI,3,482141.25,969825.4870000001,12614728.849733334,4707995.7606,1663697.06,2248814.3600000003,3835625.6944444445,549352.3734545455,607454.3833,1386324.02,1323117.24,1485423.3733,727702.0350000001,255900.302
CRI,4,4119307.2709999997,15528547.097000001,4535953.469307693,4178945.645230769,2578511.8267,2820313.53523077,5888074.830232393,6163664.038722306,7599454.810961926,9243791.9027,17772671.48209001,8976715.090800004,9225546.0018,9441460.101970004
CRI,5,165609.84999999998,245160.84720000002,87019.83666666667,1064075.591,14854.73,18454.0,145346.79768282827,202387.2087,561031.0109909091,760530.4537099999,525399.238082,1613781.2030000002,294449.1797,200041.82517999999
CRI,6,410525.75,692235.0333333333,691718.0,13487699.163,3816.0,463668.0,117306036.9,1127443.03,474223.5,2148081.68571,1184285.7099,473276.5,129877.42,283383.0
CRI,7,238188.0,181854794.0,36740074.63640001,547136.5906,819853.571428571,45435.5,14066.75,709803.1484545454,397950.777777778,68975.50056,10318124.5,1886942.523,1082560.955,122.0
CRI,8,461667.8214285714,1193732.98,819965.7100000001,1299580.1460000002,2833097.013444444,6292593.412,483311.67077777773,1490351.4344428573,2097640.43329,1612723.0694999998,3020217.9645799994,24441065.060499992,367034.55333,495072.59063
CRI,9,810563.6977941175,818004.7846238095,16038806.142914604,3690057.910684615,2809312.5874999994,18334018.512284614,60285993.199581034,2766825.18655021,1777972.9427702012,2618074.857441,2994469.2828000006,8424591.904199999,1271705.7006400002,1312924.3258999998
CRI,10,787283.1764705882,569910.024,612031.8293422459,197326.291,121599.212,244913.054,676075.3084000001,1830515.7153,545193.0406048129,799533.0426000002,409150.7492,705302.1516999999,274817.3352,432878.2837
CRI,11,4764316.088588235,628656.8064285715,25663739.282336902,16807386.7516,14632464.416957142,2088292.197,8880931.159839999,3026026.3608999997,6361859.884921925,1956022.88417,1161930.3748999997,3205549.6147000003,1956165.1330000004,947876.5508000001
CRI,12,66334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11653.556,17100.944,170550.8,256936.6,0.0
CRI,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRI,14,2460652.5,245614.3,755935.0,0.0,0.0,45818.5,13226.6,0.0,0.0,9395.667,57591.8,0.0,0.0,129707.86
CRI,15,13739106.457142856,1163962.4780000001,9824274.0,3165081.0,819034.663333333,768721.0,2900236.0,450044.083,3394476.5,2549480.08,24462539.299999997,2257037.9967,9326898.6,4412474.1667
CRI,16,16399680.653516807,33788583.8571,24882573.750183046,10825646.934984617,8115967.07613492,6810846.448484615,29373491.766175978,7882185.285533208,15177510.062162476,15216942.440179998,19388534.798139997,33960948.348230004,7032988.500437001,5081199.542369998
CRI,17,18251605.725588236,323442.3879999999,491881.66833689844,593293.4266,1892372.6901000002,464781.74700000003,1429733.41114,1809045.0716777784,5447396.783921926,5160404.9620699985,296050.2259,851969.584,667956.3069999999,1258890.6228999998
CUB,1,1502766.1600000001,623729.1056666668,1780476.4639999997,888000.4403090375,631039.2320000001,638044.6042999999,1476460.4594623887,1420883.6950000003,1469218.7771000003,6429498.133460002,2246944.626299999,1137912.1397999998,3197968.0568999997,1163490.3533
CUB,2,9157246.0479,13894454.761666663,12682581.933699997,4541794.577933334,2538638.259,3363758.7149999994,3822661.5128999995,3208634.0882222224,11438277.574315714,31286299.48730001,5745303.752909998,6371792.304179998,10270693.908999998,26834735.733
CUB,3,6011541.4006,8457937.345000003,7245295.566700001,36881278.6276,6190321.458999998,2955090.792999999,4266014.9399999995,19233736.719,8609207.838600002,4056217.3023,20282485.640410002,3317670.718879998,9012800.498667,3350518.363
CUB,4,10272558.411109997,17898880.97007203,11407077.29166667,7784955.199999998,14532570.504715387,14322244.832084617,6383291.597323333,6355048.943323079,8350419.117807619,12022171.8989,12914388.650829997,8032358.331639999,6277519.55604,4311641.634300001
CUB,5,585303.0936,209319.62889999998,108411.6466,2679944.1636666665,1289563.8922727301,152042.09499999997,1545649.803,114768.9467,1761115.2181333336,3451788.6175899995,800929.4297999999,3927796.6851,1690654.9851,2326240.1507
CUB,6,570612.17,893641.3999999999,356537.643,10168400.33,2815121.7,2456355.75,545994.3300000001,2549768.0,1716125.5,6498689.6037,9099220.42,1367384.2369999997,35795814.916300006,23829268.2997
CUB,7,16422315.2036,5937192.515000001,2270353.5837000003,546845.0916,1166919.2146,4988558.933,660732.5000000001,102237.799,36653.4556,1081122.6101000002,13229816.78641,1557422.81818,465867.90499999997,3031975.6100000003
CUB,8,5697175.258571429,6100843.353333333,2935676.3489999995,2648648.86,1832796.4280000003,3540076.0768571394,1157991.4589999996,2030143.3491428571,5965998.323099999,1322982.1365699996,856023.7788,3197842.1333999997,3492342.4433299997,2701522.6580000003
CUB,9,4117523.7539999997,6331009.798340653,4414349.346200001,10583584.08456081,4417410.378762308,1952669.453007692,2614905.5398591436,3483029.271918461,3839446.972320001,6752982.571423998,5835116.183012999,2731715.821451002,14243000.408445997,7570979.19692
CUB,10,1268533.527,426980.939,1551813.9309999999,854007.8603090375,429430.982,355466.1913,732678.0427957216,724523.232,792013.9440999998,1971752.1198600002,1507832.7822999994,365289.3568,758885.4972,684139.2873000001
CUB,11,5969670.037999998,6013030.168700001,5946711.745900004,4302246.554125614,11212047.661999999,2685625.9247,5518489.206308288,7993749.376500001,6784381.155599998,10976697.022409996,3404540.0911999997,5083374.124800001,6698053.406099999,3685116.1886099996
CUB,12,11456.889,210370.31000000003,0.0,58338.56,58267.225999999995,62155.11,133488.77599999998,9075.778,194104.11699999997,185841.33320000002,171709.001,120538.55,144032.3477,616.5556
CUB,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89208.5,0.0,0.0,0.0
CUB,14,24867.0,1263452.92,765457.3,3503.0,179488.0,123015.8,3877.6,0.0,878377.63,182010.59633,13429.2,25338.3,1565948.0,356992.7
CUB,15,2533191.4,298008.25,1679261.5,679529.5,2356217.0,1544986.375,5282.5,172611.41700000002,3613337.8000000003,7025919.975,1120637.417,45867.250667,7995583.0,249278.167
CUB,16,25019852.67922857,18811059.634907324,26689908.452033337,23485288.30222561,21769212.67278625,30365774.740250554,21795442.074771605,23076989.628153395,36711908.572269976,36303552.251997024,23277518.77549299,27899328.492784005,16188125.480775991,28318832.370880008
CUB,17,1977237.497,1295959.828666667,919321.09,595484.6261256151,403989.42899999995,274398.9743,491275.9773082887,686817.3394999999,834596.1256,1628555.7211130005,1063014.6275,533217.928,692022.9147,1221663.89691
CYM,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
CYM,2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
CYM,3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
CYM,4,29287.0,57313.619999999995,24240.62,32923.0,0.0,,,,,,,,,
CYM,5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
CYM,6,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
CYM,7,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
CYM,8,0.0,82690.5,0.0,0.0,0.0,,,,,,,,,
CYM,9,0.0,24003.62,2203.692,0.0,0.0,,,,,,,,,
CYM,10,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
CYM,11,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
CYM,12,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
CYM,13,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
CYM,14,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
CYM,15,0.0,0.0,0.0,0.0,285781.0,,,,,,,,,
CYM,16,0.0,44676.25,2203.692,0.0,0.0,,,,,,,,,
CYM,17,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
CYP,1,0.0,0.0,24918.83,4515.75,29544.0,,,,,,,,,
CYP,2,0.0,0.0,49837.67,0.0,0.0,,,,,,,,,
CYP,3,0.0,4994.0,0.0,0.0,0.0,,,,,,,,,
CYP,4,1192030.95,3283499.039,3455864.7399999998,4605927.5571,4521488.876,,,,,,,,,
CYP,5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
CYP,6,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
CYP,7,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
CYP,8,116833.5,0.0,0.0,0.0,0.0,,,,,,,,,
CYP,9,31327.923,269783.4669,319129.338,383902.07586,442146.6203,,,,,,,,,
CYP,10,0.0,0.0,24918.83,0.0,738.3333,,,,,,,,,
CYP,11,281320.0,1429717.25,340397.67,173149.75,92975.167,,,,,,,,,
CYP,12,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
CYP,13,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
CYP,14,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
CYP,15,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
CYP,16,3770100.623,21213393.8642,5989555.538,1067883.933,8666275.906,,,,,,,,,
CYP,17,0.0,62472.0,0.0,0.0,310377.5,,,,,,,,,
CZE,1,163389.163,1330578.5229999993,571298.4920000001,55245.307,2705575.5670000003,,,,,,,,,
CZE,2,44821.8673,18999823.7222,21148598.58364,111154.31818,16608.722999999998,,,,,,,,,
CZE,3,33214.7273,365799.11,189844.58364,309775.53417999996,33268.0,,,,,,,,,
CZE,4,9044748.62,19769235.1573,19069658.799,22418816.027999997,21925728.66,,,,,,,,,
CZE,5,0.0,40907.0682,87820.45,0.0,122088.0,,,,,,,,,
CZE,6,31158341.0,21707488.1,42465477.3,186983.0,5087.083,,,,,,,,,
CZE,7,174.2273,2230777.0,3153784.58364,2588105.8281799997,1867716.0,,,,,,,,,
CZE,8,250720.45729999998,25629211.987099998,3674901.267,325095.79699999996,140407.28600000002,,,,,,,,,
CZE,9,29874273.457000002,52084117.10299999,114716930.6821,2317807.3391,2186125.6673999997,,,,,,,,,
CZE,10,163389.163,611415.473,70312.092,47157.657,447146.567,,,,,,,,,
CZE,11,45325618.055,49913398.3215,316051514.051,8218377.401000001,791535.5033999999,,,,,,,,,
CZE,12,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
CZE,13,0.0,0.0,15369.0,237832.0,2342.5,,,,,,,,,
CZE,14,1325936.96,0.0,0.0,98745.33,0.0,,,,,,,,,
CZE,15,0.0,11771.25,0.0,23.0,62456.25,,,,,,,,,
CZE,16,5812589.3297000015,20437364.080133338,40791774.985700004,6874249.430199998,6221073.862900001,,,,,,,,,
CZE,17,75238.625,594972.3685,141070.6543,169722.941,170718.6534,,,,,,,,,
DJI,1,534013.14,2301297.641,1263304.5890000002,1149285.86,780817.887818182,150807.34100000001,1108239.8478390374,992399.1534000002,703712.080909091,645317.684,130078.3734,1355909.73343,2218807.96067,9662934.927700002
DJI,2,1170582.9,5910443.727,346550.33,852068.0,3538410.5,2088415.25,1580851.4859,2973279.66,1945168.2170000002,3504265.1929999995,5126805.541,3156039.3,5321067.911800001,13105120.077599999
DJI,3,11000551.25,4907977.4136666665,30585264.696333334,17478109.523,4292063.5,18109331.95,10273267.667,9864025.0,6461566.1467,14323367.83078,6491371.5,3380858.9105999996,7959634.483100001,18982172.5386
DJI,4,32240839.3,18177769.6,25416390.543,28788005.859100003,25343052.836000003,30031867.673,28953528.834330905,24285273.06226667,9022398.985808346,10196515.571199996,19648461.3297,12343079.829999998,22284068.159999996,16552572.3767
DJI,5,211818.9,837725.8403333335,115779.8306666668,22176.167,237370.0,98533.724,72092.833,270333.032,34922.25477142857,247001.68666,159301.4237,527403.916,558275.52,357679.22390000004
DJI,6,1496431.0,9677922.3,9943026.8,1204503.3699999999,259755.2,1776718.3,10825301.97,10470157.23,1684816.4,441582.297,725384.0,7504210.08,45489142.0,35449290.6667
DJI,7,0.0,3699736.727,0.0,0.0,445.0,8503937.0,3.0,0.0,842537.0,9939478.0,21360110.0,12525091.0,11484701.1818,12082520.3636
DJI,8,1159550.2329,1277360.3,6184147.783,13733866.600139998,4004762.9180001393,395636.829,362229.91670000006,1231074.634,4032767.49666667,434245.0957099999,351234.2237,1228166.5399999998,2909932.0229999996,2601292.1063299994
DJI,9,6246368.646000001,4561903.8753,11560603.9393,8517431.80755,7008869.118563636,7962009.593800001,8376484.271482353,5851356.820976666,10905039.889251351,13275141.128600003,3311401.69193,3781379.2923000003,31674512.11819999,32735026.1195
DJI,10,593306.34,2301297.641,1263304.5890000002,1107583.86,701988.054818182,129891.84100000001,676890.0811390375,814093.6501000001,653205.000909091,618051.625,55816.040400000005,651049.3347670002,1382210.3269999998,205032.7935
DJI,11,12811654.185999999,3263565.1505,15536387.634,18956736.97,12455848.786727274,11335753.369,1143988.341755615,28056902.150610004,25332053.562896967,768891.5539999999,5464207.74527,2183175.5294000003,54026903.317899995,54309554.448199995
DJI,12,0.0,0.0,3884.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DJI,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DJI,14,239255.0,0.0,0.0,0.0,0.0,0.0,29705.5,0.0,154900.2,5192.75,0.0,23951.75,0.0,2791970.6
DJI,15,0.0,0.0,0.0,5499.0,52900.83,0.0,0.0,0.0,3013.2,505353.3,38774.85,72200.16,4105.0,0.0
DJI,16,17767365.3561,16959580.0585,7300623.527500001,11467883.978310002,6229512.525730133,14889081.623999998,5090703.69151016,13801012.105176667,10894886.365923652,6342335.475350002,4812217.24607,10135219.178,17761109.708,35671376.43325001
DJI,17,1668273.751,1144454.2804999999,589559.434,673266.5900000001,264550.05672727275,194645.87600000002,8588578.575055614,470113.23561,319804.00456363603,8679412.215000002,52307.74527,556189.5474,617552.8009,215279.269
DMA,1,0.0,39981.29947,0.0,0.0,1037.5,0.0,53101.876,139788.04,56211.93,111407.19600000001,95818.78,326491.9,238.5,8220.444
DMA,2,11146562.0,26928617.0,14367490.0,339337.0,56210.6,0.0,4493808.78571429,0.0,0.0,5602425.4,0.0,12754.0,16591144.0,63300.86
DMA,3,0.0,0.0,0.0,445798.11,0.0,6181.0,177131.0,2235.0,0.0,81370.0,148323.83,421007.0,0.0,44297.0
DMA,4,311922.385,1649828.96,424181.4266666667,377846.32,318054.8,517992.431,364846.88,315355.632,261528.322,1285432.582,54444.756,803957.2666999999,200130.694,395654.61999999994
DMA,5,0.0,0.0,0.0,0.0,0.0,9219.0,0.0,0.0,0.0,1720.909,5043.273,41153.5,1530.5,2703.81868
DMA,6,0.0,0.0,319014.0,0.0,0.0,0.0,0.0,3172419.33333333,1290166.0,0.0,3131.0,1035.333,0.0,0.0
DMA,7,0.0,0.0,701126.4,0.0,170334.9,0.0,0.0,1316123.69,0.0,0.0,9696.111,3329.667,3587.0,8411791.0
DMA,8,141760.186,4953154.0,5098041.2,603633.807,962666.8,203001.0,0.0,365739.82999999996,463597.71,2394171.3,37909.001000000004,96903.9167,223722.6,58018.414300000004
DMA,9,256673.571,5240785.378893,10196680.956666667,1299302.9253,312805.58,7436556.874600001,851150.598857144,2651613.83186666,3900779.1763000004,1359009.4312,18358.203999999998,78912.5267,6422462.0,2262246.9571999996
DMA,10,0.0,39981.29947,0.0,0.0,1037.5,0.0,53101.876,139788.04,39114.43,111407.19600000001,83669.78,42568.0,238.5,8220.444
DMA,11,254588.1,3978244.919786,7422188.0,1355302.2,1290835.8,20175326.1,458758.823428571,3103302.94,33157.97,22557.649,50148.919,509594.9,11832774.5,6804721.578
DMA,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMA,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMA,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220969.1,0.0,38803.0,0.0,0.0
DMA,15,0.0,4998.0,51794.1666666667,0.0,56210.6,0.0,0.0,0.0,0.0,0.0,29831.0,5828.0,27269.0,218.4
DMA,16,1582088.1600000001,5886542.038786001,3562663.123333333,3107466.2586999997,2126011.78,2258188.9746,494007.501,2312677.5782,2739736.237077778,1170281.8690999998,207848.173,396247.2497,613527.7656,248073.30457
DMA,17,233805.6,4.919786,0.0,1196435.3333,340669.8,2543603.1,1523795.752,19938.496,18002.19222222222,132517.4601,41025.444,72046.0,389.4444,3196.578
DOM,1,909462.2910000001,1118169.1701033865,2102709.971128342,479395.5755206774,626158.7779999999,1900192.05,6263985.901477006,2862010.4393582884,10791134.053769996,6948957.312400003,2239479.7675300003,5497931.7651,3830443.2734700013,968903.5025000003
DOM,2,8125886.433666667,34250331.819,11053449.6726,11113258.590580001,12958846.424285714,3230795.077142857,12836899.9524,7367519.996777778,7598341.001144285,8913664.571,21002462.126569998,6762829.340600001,33920191.3659,2991796.7802
DOM,3,10070586.4,14571821.267999997,15807997.748929998,22640532.34358,78418678.71700001,18523654.389000002,18034434.9173,16409758.318033332,26769921.055,32100755.323000003,44132184.06400001,17620010.7536,27739321.945,15053020.8007
DOM,4,37497336.371999994,16701141.044818183,15688572.493216787,12831335.860740261,13280525.736666666,16845378.92112088,62278409.20970636,12527919.362758974,16970722.263947923,16151828.672499998,36088808.60906201,14116652.881199999,50699228.1131,21804361.62468999
DOM,5,733810.1050000001,5417704.6987000005,799151.972457909,715941.2996666668,5915437.971272727,1094741.892,465840.0867481817,2437980.9710666668,656706.8433000001,1293522.0524,1365289.7709489998,2367826.555,789838.2333199999,547718.2203299999
DOM,6,33474054.336666673,5362904.503333333,14092403.0,7998936.58,8070848.25,2923553.2,5191084.111,2215025.941111111,2906375.5,36168300.719,82958708.113,1412955.1830000004,2748615.487,2686755.074
DOM,7,73104617.96666667,4606156.025,5633036.132600001,124756.75836000002,512123.6666666667,7226083.0,573418.023,7582767.898,2007354.405,2767329.3264,3870763.144,688404.3806,1547623.7,44401779.754
DOM,8,9418423.336142855,22078044.9573,11432790.164,5866567.966,7096181.68,4971541.807,14650099.804920001,7452163.292142857,10958775.075971428,16078468.848357,55109863.727350004,5886294.579000002,7767561.141299999,21352344.532270003
DOM,9,25469793.87316667,22414805.626811586,10597677.875272827,7186068.364343531,38494518.23397619,2754533.4463824173,8600289.800107885,3161520.824159947,4303343.803788681,30795545.036369994,46830463.80443499,50121450.1778,6759281.707529997,3839121.042360002
DOM,10,992350.2910000001,945379.5701033869,2071052.9611283422,419834.1758540107,438081.858,1227165.3900000001,1376810.1681070055,213034.68902495562,886071.66044,648349.8323999996,1019184.1185299999,529896.058,850731.0149999999,593524.8042
DOM,11,1526434.3069999998,5636500.807508022,21638658.418140236,20330189.7654016,37530884.66157143,2470884.4455999993,5964620.6144108,4270122.824943314,11176027.139608573,6681428.847820001,4193705.9503389997,150720802.94979998,7560327.94741,2833094.066289999
DOM,12,0.0,73813.22,124817.2,0.0,0.0,8664.222,12003.444999999998,32093.89,221789.58000000002,132166.78,127143.889,51903.78,22012.331299999998,75660.7766
DOM,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOM,14,0.0,0.0,0.0,0.0,0.0,258861.3,116980.87,232684.33000000002,0.0,124379.87,7871.667,16666.67,327281.3,265114.3333
DOM,15,29446.5,2727190.0,1365410.0,1321982.0,3591120.953333333,833948.2,512046.3,8069012.0,238466.22000000003,3443784.75,1287463.3,307499.5,57170.1,1844553.65
DOM,16,40242833.21369048,31821625.61623227,40766306.802107595,21663434.203095924,51665702.18139394,51829517.87915385,61900544.280007735,29524600.196166523,25280215.368320107,60072453.140410006,69307010.221499,41426130.9823,48669069.46879001,61992531.191679955
DOM,17,1017372.8,2766552.048208021,3858403.3719513374,921900.7469238265,510933.766,2486759.5783,29069567.081010796,8386637.366054427,2440607.5943799997,8115259.013819997,4142366.863639,26078847.462100003,1946739.6309,5813137.2032900015
DZA,1,2734615.4034759356,1003091.4639999999,1438474.8435775402,21381142.879169997,2617584.2840000005,1454725.8523957217,1996356.6673,2698356.5215000003,1666308.1612994652,4093508.27307,191394.0865,8425456.45358,530246.8698000001,1259492.6008
DZA,2,2476169.5151545457,6063202.867000001,10339301.424,5669057.839090908,3869255.31,1818760.0777333335,8398618.643376715,4775421.452000001,10081907.279000001,3240729.34206,9754384.991400002,2398721.49333,18654808.262999997,7691581.456499999
DZA,3,2070370.5364,3046450.7300000004,3608731.197,2135036.352090909,9347956.97,1658863.8114,2012011.609091,3851676.559,14090958.84,2705382.234,2263444.4531000005,3431233.3409700003,807839.836,1585706.16156
DZA,4,74856990.54292308,176661683.75300002,108775707.56410909,149335418.45276922,198994679.67748803,180144531.44351646,195231609.9796143,162130273.2755,112266592.12835455,140726849.29282394,94658770.22189999,96388353.17489995,135204222.41520002,125623512.71537
DZA,5,52632.090000000004,328581.897,315732.22697272734,260081.734,115296.5433363637,3817325.459090909,407632.01100000006,4359150.976999999,525638.8729999999,280011.17754,822656.1779499999,576113.4776,3805493.94448,870664.3013300002
DZA,6,22337350.023,13913639.03,79412928.53,33666897.599999994,440850.642857143,25979224.537,1854890.467,2058434.45,805016.5,3257286.83,30598284.00033,383313.0,85348.5,876272.083
DZA,7,122666.2764,1140514.0,646022.75,449454.48909090913,478745.07,257361.5914,24422.589091,11059.909,462655.11,7073812.496,428322.9088,35228.523,124182.222,66025.435
DZA,8,2426615.439909091,8312128.051300001,2872777.1599,46067668.5456,1435150.845,9777629.733666668,16175857.441585714,38147484.02066666,18847070.664,18366709.466500003,22692388.616499998,25621667.9327,7110323.23439,28971835.54533
DZA,9,42868133.373833664,12519241.3331,75102151.66208094,102177866.11957565,22879028.190234404,65376942.8626336,64003101.25923,50288802.95473334,16277056.78246262,15338262.850759998,18490142.62838,3810422.532,3482530.8393700006,147938400.03483
DZA,10,1061360.043475936,1561235.464,1156022.8435775402,836172.2151699999,2496088.9540000004,1089621.602395722,1798176.341,2070046.4351699997,1611615.9112994652,1583957.38147,137441.1748,8162886.3399,225112.8038,1197464.9948
DZA,11,5915145.889961803,53258281.811500005,117264485.37463102,35993983.86887,13324017.408299997,109237746.57174718,151076342.82500002,102659024.9186,4012261.1282197856,19456241.266219985,2215776.40614,18530537.82698,4205054.81181,752795.3001699998
DZA,12,0.0,0.0,0.0,0.0,0.0,0.0,14914.11,9628.111,75008.67,49499.552,28655.9433,1517.111,152.1111,0.0
DZA,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,14,0.0,308096.9,228324.0,125609.85,302036.5,217494.503,194709.6,17330.6,534411.1329999999,37423.13433,1765457.4,76473.85,4147344.2,2166.5
DZA,15,0.0,138462.5,586880.5,2634524.3333333335,0.0,0.0,1828669.0,54733.9,97544.0,6040316.33,371499.55,105944.0,246399.22999999998,34141.4
DZA,16,74929890.1427756,54169460.671,38512088.64262374,69008648.01495205,48072395.93354407,65097085.21450754,59557130.86348094,55311492.95799667,35369700.72442252,30085555.21721999,42441487.504680015,35640621.55583,88112672.26371,191722367.2756702
DZA,17,437997.63629946526,1800506.8574999997,10798578.757931018,692918.5868700001,1637459.0909999998,51271439.7825583,44262113.55233334,12492139.51293333,2952735.1492197854,2511346.7776199994,1397054.46534,3789927.0659000003,2150208.2835000004,1125587.6158700003
ECU,1,5686539.078000002,3781848.983774866,20972289.802080214,6650985.305000001,4021570.3775000004,8294404.28668449,1116823.4285477186,6417445.444166666,2655645.6911,5480394.065600004,3308880.0044029993,4785859.280999999,924212.3354999999,1111974.6647
ECU,2,58959406.164,54945054.780099995,37532797.1587,29947744.35670619,47105175.768999994,12382593.4065873,18883627.38986927,36909502.95921953,17673159.29942381,17611573.964259997,12321808.450100003,15907161.361859996,11136211.73833,8041223.968600001
ECU,3,16690841.76666666,12382112.436999999,7412981.843400001,12946792.27953,65381259.83100001,29392573.216,18340405.129345458,12506967.372000001,12613728.708899999,10512508.616600003,14802072.5291,16843038.837,8645936.166970002,23348495.702599995
ECU,4,13678254.21203333,22972203.135286722,42809784.78628573,22407126.086434975,29101473.213623077,22325139.149214655,40609496.50713383,50046108.107620776,36363531.42549207,42169914.94583003,30163243.610919993,52675045.11099,24389106.64623,21368723.458399985
ECU,5,1903294.15733334,1262395.4573,622964.4706636366,812932.338,5558795.860799998,1101550.8639999998,2202720.070327272,2160928.993121212,1655700.4339972727,2523506.301500001,3814539.209953,3067572.576,2868432.8760500005,1613882.7782100004
ECU,6,76088692.71571428,30430111.986666664,10605881.5,7325372.033670001,7871075.143333333,14344364.8,65238533.8633333,4604128.855,9252264.31,8065760.809999999,24037364.485,4419519.01244,47793277.2669,2242134.6633
ECU,7,2956098.95,2048983.01818182,985230.6844,1952604.8892299999,453988.4867,142457.15000000002,4258835.931345455,163402.801,2579244.3359,1554831.5569999998,21669023.0491,1581648.749,1866805.2280000001,2656570.7727
ECU,8,2587942.835,7763087.255718182,15099738.085666668,11528300.970700001,20067888.83557143,14816405.089892061,9884358.366150953,32034578.99225571,6313577.036528571,5260681.1907939995,9847971.84477,8990058.511599997,18018089.80307,7445835.64907
ECU,9,15033480.50211905,23370192.87871132,9963718.001163663,7549230.109517278,12760960.753635129,6512208.001742906,16393732.27198464,15535474.337989772,23417635.92691969,20718010.900720004,15972650.827336002,5499231.502200004,68650156.17459998,7608511.7006399995
ECU,10,5561575.688000002,2588933.183774866,13620101.442080215,5367304.408,725611.7075,3397596.636684492,853343.3418777185,1474100.6675000002,745071.7841000002,1368553.2035999997,1390519.0331030001,1031652.5296,5109026.941400004,626011.6922999999
