countryCode,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
ISR,5400.700502236099,5494.962329502215,5264.319609159532,5259.959312334682,5218.071962624588,5281.657811690686,5506.222304655258,6000.216568569539,7054.640244907314,6583.2329411685305,7217.503231727104,7851.077716462486,7693.421881550461,8605.172315923655,8933.004636044669,8429.758801452059,8777.830393603403,9653.820467350395,10105.809688768028,10464.060525394314,11196.521503091037,12109.342745553722
ITA,3578.4462137035152,3775.434775714512,4121.299413006075,5188.969610024266,5961.969432712196,6251.482996282477,6482.940062033038,7158.841925885687,7963.30671637515,7666.257567220194,7393.217602347494,7621.896282951913,6904.028162434116,7049.312535219078,6983.547558301857,5791.604029861043,5883.3135223916925,6073.398945331152,6515.186235417561,6194.52097670295,6517.631874321271,6611.053503116467
JAM,473.46491636180383,490.1054731589017,531.5685258125002,494.7860763789494,481.12472532464784,583.1732455833729,601.6094506824943,688.3632665684428,798.6532792935369,716.9797806811338,758.2953667029691,807.8591610860567,848.0116110242046,773.4266229751837,701.8550764497701,678.0793276223346,670.3720199064269,678.5201908539162,720.2733495266017,729.2928759977274,633.5429576382727,677.4315482201549
JOR,391.425969971265,394.2596026770673,408.8997306472757,435.0160372088257,435.5231970382955,426.4356802426565,518.6667752204785,563.5624929485637,635.05655464588,744.7570969926569,719.2048094567815,773.0723526355091,747.4050095457093,738.6974593330847,752.7994736347752,742.1799611066997,720.2725709535041,734.6391350015784,734.8927490249912,760.27191425249,789.5067350068417,737.1874895163706
JPN,6458.749955488854,5908.6250542342,5832.626694163789,6315.983473405645,6799.17761275916,6713.740802029729,6333.256992593995,6306.0650548344765,7195.74972646224,7990.058929927674,8643.381358908382,9673.656141145146,9782.486820098642,8102.686859312668,7626.713665304062,6796.941106646559,7667.4044327732145,7489.213198078052,7712.854781233992,8003.891063998944,8127.1322588605,8188.366146211099
KAZ,148.0349506781609,199.2980219697681,190.9823296324459,229.8747005466778,328.64550151731555,417.1690501508316,530.3038004398405,738.1188896400143,857.1164891073072,838.2691114792377,984.932362216075,1223.677485600546,1430.602432578202,1413.926348235288,1367.920542943259,1220.6572476305846,895.4476990755877,972.0431241277032,814.6044611540004,894.2783988507009,885.8002428274924,815.8632573683226
KEN,59.838201117768165,63.14562762765376,66.5260900321071,77.92619865252215,80.66833965654918,88.92001166624108,98.41387285258368,120.79180900373956,141.3902595742368,137.71099914071178,134.84491895834182,136.14166664624028,157.5466881058448,171.14346874374618,182.7703035941463,188.33514297879648,182.5082576227004,202.9006967077533,223.67094616504076,237.11158521735584,244.28398191789356,244.1593227650667
KGZ,55.785583615817565,53.70426318132731,59.893683328178426,64.42323933143136,79.75675958363277,84.87820990326813,99.483532086346,125.444771608136,171.37240400014394,162.04283027059282,160.27829030562856,204.73164694842853,236.2358890177995,236.0876330378062,223.2732911837324,198.9780874224859,195.5450783223429,213.17999692142504,225.27260437455865,226.69251046195373,208.3934375085178,212.90020956734185
KHM,15.7305063293447,17.007864671157094,18.44786086771623,19.06025518600119,18.316338594009064,19.296817385187317,18.67717228002352,36.19184455473398,42.01158628573205,45.48266314113646,49.83764761803095,53.10785876327983,54.98081965712477,56.88064306436233,60.07600255012768,62.77337714665386,66.1454689834554,70.97377623144881,74.49150616672428,78.98152992819269,83.33837268285673,85.57827695735972
KIR,431.0508503169826,412.2208845401546,479.15194558926606,605.8230318126213,691.6145866324387,757.6827857789532,739.7293769145664,877.8551493023328,936.5248354890018,855.6533599363095,930.131124302658,1074.8608813623855,1142.652459641997,1051.692874832943,1152.686122394621,965.4537121763298,1089.341552942455,1107.5294125217074,1254.6653787240537,1203.6239844615538,1233.364215170223,1232.654202964413
KOR,1325.5481300443091,1349.4568453522352,1534.368062965934,1769.4354738706725,2026.1124827235687,2469.132284046978,2880.945040113625,3214.7156921606665,2991.638649582395,2804.3567015935937,3280.0625411271294,3617.902913238159,3750.414417422877,4077.75906770791,4465.522799231144,4350.195085528532,4484.1484910913205,4900.323417199108,5410.55924985911,5516.224486649143,5779.173677646349,6029.157571410758
KWT,3960.833228265217,3919.7063745831024,4510.7139201819855,5093.729560540795,5363.409419155996,5591.51527728811,5944.081741385017,6412.052637048359,7434.565292263493,6941.040204415701,6608.480608562728,7235.502856995474,7827.865272111185,8093.136887210518,7823.474261819808,7225.972247976579,7108.522168481231,7267.639872330236,7699.936072774699,8165.10414047537,7967.924613807974,7723.697814539687
LAO,21.01217815315959,21.20886341806516,28.4959623008575,27.786799309704847,32.368846291605465,38.83593102286976,44.724625166296114,56.23113722758646,69.97916954860656,126.92447504083933,135.71098455627885,159.40415737499634,212.171393788476,311.7131847985888,303.3579298212882,322.4837271845206,322.56110309888936,360.0261622906219,373.6784309159545,369.4412275667608,376.5391524850691,376.3763130781462
LBN,775.5936668266472,778.2022275060607,783.2284382394604,761.2448568517177,669.1281556858736,665.2730520047968,672.0754836197128,714.7463729649684,818.867248466468,949.4446591499302,948.4625603970422,964.6899771751148,1086.555410615991,1024.9166563159451,979.2879998743066,958.000427701858,987.795388993347,1027.4205526886535,1227.1669814872153,1204.7376513983834,435.0688426073877,189.97621046791855
LBR,23.11143581046093,20.651417366977125,10.85357455400107,10.45987153300802,31.113381769799854,33.01732008250795,31.417473990083536,53.97643093655501,87.67245319459192,74.1963049218607,73.09856176135986,90.68550019091732,101.668221435891,138.26629102163977,120.20420652972768,119.7943575787376,113.93593948532178,113.20020058593548,112.47202725226272,122.40085519144388,110.31865024199844,100.45642018839165
LBY,1317.6340565533292,1191.6653366171054,580.3977439687718,583.699442736425,764.2918020432636,922.9451739331296,1000.401178653584,1347.019726165207,1430.098712486742,960.2219030787232,1064.442139388709,464.1138543935032,1034.3109350227496,784.8203107109046,468.7258728295165,302.06548697990047,270.97786479391544,374.2422019142424,497.6327631639709,473.61648645353887,223.158137306175,302.2994611908816
LKA,91.41300203076923,85.47047870839978,110.33489220292302,119.44032748420808,134.60642413357033,163.43821802040748,220.5691910709341,248.9965329901339,329.703222602584,368.14306488714345,236.733987697106,273.977222059,254.13103983193395,279.6007126058871,319.8160342123666,346.6836998930036,331.58382246078827,353.1081353832523,379.9801205181312,371.6978339902187,391.79946420003074,382.0125617119149
LSO,157.202903534268,147.88847967974175,140.98478501673907,213.9753419091356,284.0164431513388,321.0012402451142,347.9668302842858,313.2865710006962,340.9167816230908,380.365721643308,446.96333190258673,491.4229386409755,485.7861382609732,473.2238448315,463.95073064903306,423.38961122161294,403.8207796789589,437.7601893943982,461.82054754818574,431.8194258954866,332.0847572733866,243.40966459375952
LTU,738.2836264843155,745.8500531022905,852.2941200887685,1076.7384252027114,1283.9327819929874,1445.5966354288903,1749.530455313869,2127.432246334545,2778.9638934275054,2510.312729416421,2358.706968250635,2586.5663269649053,2460.262843246633,2575.3835029980214,2713.536436129126,2431.65298582204,2530.701371019089,2728.885264223198,3136.4292968960435,3325.5094175968243,3812.78178739093,4052.5943506602175
LUX,7235.105021534826,7649.4142781578175,8637.049358621112,11077.031937662983,13062.075995023462,13987.219872530804,14447.567670891996,16305.69762197663,18103.259751051803,18068.59125914864,17848.163958243193,19286.046949710068,18585.91947165811,19682.586483675044,19956.842571131157,16816.069626896286,16676.822026013477,17768.881040735767,19543.560638982533,19741.67744283126,21265.470713129915,21584.21573820365
LVA,697.2860477347635,728.2330029497382,845.1187184567995,1076.9613163231236,1255.3612192551343,1335.2988820284515,1654.5801270882164,2467.197623130974,3227.970213802903,2319.689781320613,2058.172063037297,2449.2278698008536,2363.9469637127977,2609.1058225311763,2755.919431244556,2476.7058554709374,2551.828476981903,2825.284388465015,3212.527006315434,3389.9885608636555,3600.885378932297,3658.613063701539
MAR,237.56895838644428,242.33074395244003,252.9534196399115,304.58108737669,354.5083480514366,379.66024124850645,397.5574859750999,444.226604525972,491.8343017310826,530.6857032105073,517.273807877404,578.2762490585009,586.3866682149298,629.1837052428806,641.2073142426367,562.6859847156746,567.9055749410398,586.3590622627647,623.2260682649028,635.6816365116379,663.3609351194201,689.6231114449821
MDA,44.932247040109175,50.7905778178951,80.4495224671145,93.41202864839585,92.91060639137838,118.09979924580796,164.2897201837708,212.5690570835247,300.5195842063602,315.46373252157235,310.90731059836867,341.5853133914301,356.634341659202,356.7419144379396,335.5380139829719,275.9804042515228,295.25601896293847,358.08566383638413,429.522084219468,418.9703959961618,458.5250359645513,468.39411106755625
MDG,50.73717880684587,56.42567723335611,47.5468899244264,65.14203907013888,53.3488583998366,51.51293058861213,57.16327935367099,83.47192732775342,75.50206403310938,58.48284018456441,61.90252212626412,74.9993450192136,77.76278336534155,84.65880090567414,83.87605720600567,70.74094042773798,70.2571862170675,83.07851122120543,75.58651785777688,74.58438165652555,73.86965579496966,72.2301072101656
MDV,333.2006029342936,455.0937329842419,459.0870414985661,527.0818302644825,603.1437065195856,563.519543959873,755.5270848864797,891.364561988423,1080.5309901460378,1111.566702444801,1218.829172259998,1293.2125831600963,1325.0113776322514,1476.476474650301,1597.1301643180998,1641.4068265521275,1638.2605169761614,1410.3027992039,1519.4472000032383,1640.4681981260676,1154.0935139146957,715.3090939947233
MEX,681.0817499256834,745.4883442070746,787.994263004267,780.6814545876541,784.9197783243601,870.9523207645941,938.0627579601291,1003.3576601649742,1074.72989967174,953.711300995584,1091.3699889564443,1201.6654055427869,1223.5519787274925,1307.5486689666302,1332.7771525981786,1184.5010721893657,1050.2524377300338,1078.932000993622,1120.815907829067,1129.7036438058608,1064.4893249261595,1124.4675774670802
MHL,1295.1629183735329,1376.071363321257,1465.4486430276256,1448.702440437066,1448.2432630883325,1497.4410481929892,1534.2741863175827,1626.5406987117724,1650.80119645337,1631.5651942049597,1588.7386668086087,1619.366994550987,1711.2075045845677,1731.7074455939437,1657.8178829372368,1747.1659355198103,1914.210973095647,1983.1171515683943,2134.5853591727728,2292.3632772088727,2392.2519113950502,2482.017265586105
MKD,313.98963959806065,432.756244697288,404.607684251504,435.6730984080454,480.8313663049597,491.59438204656107,549.2140324982439,678.3626802157067,890.9426691295483,867.2098140660581,831.3788469045691,917.5924550751796,875.9354986546225,912.0267063593534,935.7242406962066,822.2483292637934,792.0225944034404,810.5565430141887,869.513041821293,845.2707711363896,988.726420789767,932.5333667539828
MLI,44.41622425716479,46.15081555009398,51.67604968114994,61.23987568257793,68.1762203646063,67.71219965120453,69.36721880582976,83.32309953916398,107.98700086124548,102.13926465375212,111.4253061808014,157.4126328491988,120.5657169891614,135.87403918550189,137.90073448484378,123.02776497655806,126.79420447921004,134.33276056633758,142.07012147141322,138.3887336812398,141.38985547389893,139.2447947968275
MLT,1840.9972872601409,1966.4904388144755,2126.0698327311493,2578.956303063603,2900.722675442071,2923.1980401323717,3139.7412079793853,3535.9121540691967,4400.860517994002,4158.311168552731,4158.174026909794,4523.045362703931,4449.020530472185,4645.712705794709,5002.946025872757,4371.516260931435,4279.523007416033,4511.36257037453,5406.332657150438,5967.18860450126,7196.350948921224,8357.045350688384
MMR,9.812685356295637,8.798430088240169,15.355528012045736,17.700582025728725,17.138571503393496,20.174517098243584,27.61432182104773,48.33941412189968,61.54584495314761,84.60022295144356,110.12450935137736,127.53415781296106,157.813504214091,206.896384703448,243.94627584504588,226.83272169075184,220.6660317645032,231.41830583363284,234.10673066957847,265.7452774504207,245.408125102271,243.9517239099952
MNE,351.88810042525205,476.1273087551051,520.7016998123657,744.3044384070774,886.5769375375314,1096.4059427431146,841.7770167728353,1181.1831320451097,1625.523926152063,1459.6314052368025,1466.231282668325,1530.859604576124,1377.6318061680208,1388.7715163189537,1420.2335779072675,1241.4534908859232,1368.4859595656503,1425.986026399012,1623.1164903384336,1570.8579776930085,1717.3200667823812,1358.9689506586626
MNG,72.58950382897345,87.99551233312506,92.15616880460144,92.0341550902486,115.44919008348268,121.24687938723936,155.87991951913605,213.4165763494116,312.840020195779,241.9659440470381,335.3835876631725,460.49856795730346,588.6717604192287,587.5501492559173,541.3151598653266,530.1629078433488,535.614639327563,467.3180700487099,482.5167843205169,525.7145750855468,589.8923027572672,494.2118652112986
MOZ,47.5982159653673,51.530843099616455,47.08233331708711,52.47760445998978,67.32825341462957,71.21781323507312,71.31954686536982,76.07884269700742,92.07308365424532,90.95159171314091,84.21569557605912,114.16614550780908,134.20350872906826,155.82462657132456,178.40430532245222,152.9347620991678,113.07731219476752,113.73590315397313,109.91210496522628,109.13148748374702,90.71757698042336,74.5769620382259
MRT,139.67964372018182,131.98174675239412,129.94517930804798,138.44727753690256,156.91626963469227,166.20971140356187,176.16386502384708,199.97981820516333,236.0324744281824,219.0017629169156,217.7980748879997,196.54226420477212,219.08711688346503,221.1294339646925,228.65008322140875,222.78540389562977,206.560807763418,202.0733633596162,212.44749663453945,215.73910378924964,222.65308178482707,223.29407033156275
MUS,560.7787643014289,538.1402322949587,570.4221782120414,677.375249495843,768.5740663149679,771.1386141829427,808.3641976987437,821.4006473976157,1004.8361847661132,1021.6595301257828,1107.6987662938766,1239.569742967829,1243.465522886755,1411.0529461943258,1509.3714187841956,1386.357058463155,1497.1715352792917,1589.779745536764,1713.371104871992,1695.217063339202,1580.1517271017735,1707.274388831357
MYS,411.0478479073632,471.1490207791168,539.7867384516645,578.6127455872872,622.9860254336293,641.0332306719282,693.4160963698436,837.8410916597945,974.9833541774136,951.5597166294062,1137.4092034753942,1380.0652166035952,1497.363355716485,1504.5938514340864,1508.6892504326886,1302.7988914159712,1233.594913647243,1250.8751636964023,1359.4748911232964,1334.8733736946217,1352.6740810593194,1309.8762463977253
NAM,511.92173026897785,443.9459525663138,390.095029055254,582.7064197385536,705.4245745371608,720.4596164878601,789.0839322700754,1038.1553193285386,906.3044825965594,1011.7676119868304,1358.9667139582718,1327.1811085654062,1483.824938272567,1506.552915208712,1516.6334815722987,1333.2789298725493,1227.1111767536577,1374.1913689575315,1419.7890643030623,1293.532171595997,1111.5081638900162,895.5212976598854
NER,40.97513148614842,39.90206512785727,42.55381902395674,49.47513486785853,55.78025528701489,57.20108225250016,56.85157104554008,67.17808246982435,82.0281870302577,85.13998629883841,73.82266675189815,83.99618387294494,79.9977603236215,84.52256420434841,101.28360168250268,85.83351866742893,78.81779618536564,89.12932136692115,96.50409752126346,95.47513268599022,96.46217727958204,96.56065594939588
NGA,12.059680605879056,11.752267191308423,9.943036027872107,7.570061174712623,48.25336848266428,57.64228216835318,84.90571249638067,177.95583643105596,211.4794352106016,163.59951862259948,201.7753807836536,213.24068948754868,224.12093399703792,211.90533301386213,200.33350656872523,159.50621598347342,117.16212092600584,86.68213867742323,113.64339059002876,124.2477715070088,182.6083334077205,181.41368354584057
NIC,87.41788234565736,92.722787585228,87.53218118574127,92.3735350607236,98.13308490492804,109.58245275405972,186.02285244291875,186.1564083875613,207.47068726883455,209.40196036021408,211.99394278848223,225.17699254692377,238.86758919004785,249.31773300714167,276.17196645631026,288.0523033944643,304.7732740582257,311.1425097415129,298.21485137189995,301.4969866233084,303.7479873207604,293.13744026245047
NLD,5374.781390459599,5651.320825630754,6476.306198360469,8181.529422313865,9081.548254305051,9325.781215523864,10343.933017181218,11929.010244162051,13442.701022672463,13573.57217566696,13316.863161535028,13928.253470260956,13003.683349721188,13426.459992887045,13545.354705535992,11285.071632233505,11389.113177303552,11883.12571168392,13050.29207039058,13001.31592991908,13774.380572134914,14209.073145393158
NOR,7188.316122851926,7716.659191124124,9320.06470157575,11012.976073039685,11967.080257966389,12963.924134610332,13784.323825380414,15910.9811465985,17930.5669225877,17280.658947511045,18726.96009906256,21064.652395307006,21078.54176194384,21725.31156143169,21195.119833273704,17242.209234119062,17109.534374505474,18057.529162799263,19030.010064486087,18339.18004475738,17820.176149351835,15678.142433836449
NPL,20.539283700716123,19.99706282627101,20.552709407317813,21.870758054306457,24.735691235927625,28.104199965816058,30.12520279229182,36.00100497577851,46.5248286568445,51.54285672091096,59.19621610899052,67.16848978016316,63.498127351563575,62.03471270203784,67.59789351312811,79.46214835329789,71.29640529867716,89.31293493686705,95.00729558270682,96.99578734912232,104.04964882308109,99.92379586473491
NZL,2330.542532217009,2329.3716678516885,2817.5808406361725,3687.814181584523,4346.7256413579125,4978.852377815956,4892.604502227628,5972.493620266292,6157.528896183469,5552.913280072164,6605.366464092749,7457.978275932991,7642.851855893557,7918.448008805546,8274.300187964023,7137.399052317108,7354.682800940978,7871.495893748906,8103.369517394839,8196.870430633187,8258.144448305246,8285.424362543004
OMN,1847.787957474102,1962.830146873144,2040.4825180632456,2016.903961602727,2270.3612096381244,2573.2229434946044,2686.4286662061936,2979.2882835910677,3135.3688248693097,3256.281066895339,3499.142558778244,3770.686469070842,4284.117805086416,4514.279187648326,4975.450596526616,4544.505080618547,4381.864230063799,4250.580668263588,4084.803272358573,3769.802354093789,3493.0630991314847,3291.208909550668
PAK,46.59188642305372,40.00241014001613,43.72778629174406,49.61870642711326,53.390512686640925,55.87781490857731,87.33706058201695,89.66526255397247,96.60449225361448,100.77024568201269,101.86342363166072,113.42404662896736,125.66760735960374,133.0186296056816,134.66401863313794,148.86084027612182,154.74442324986003,165.1594305865907,173.62084583782504,150.78341461235675,156.68989169651596,142.45985950036285
PAN,567.9213802575492,598.153927915897,648.5889251062572,632.1870668508122,662.6624326014054,685.6457917820494,700.5320678025271,768.7181842161573,863.7176625702035,905.2197199665288,1019.328842331123,1110.2720398523777,1163.9684031999916,1273.6455490064131,1284.9014087828427,1401.9438123820396,1573.7391917361908,1729.6830302398678,1813.559825208744,1879.8805587739375,1498.4187440403089,1107.5635696506388
PER,223.92708542194424,227.4859781751485,225.67197318701224,247.15063940739407,272.0681363348152,312.3778668818874,344.34873546285627,377.015783016665,437.7142913167592,481.16402983338384,534.9602122167861,608.199969485448,709.7783856294518,777.0894936390508,827.576282425092,807.6386187943476,816.8064239322285,886.6107314609292,909.993477989247,930.4021921287006,980.4717516910894,824.5572938336591
PHL,118.6814856434615,106.40387634693012,106.4138262392608,104.0799302484878,102.51455315201284,110.3138247656389,131.6910486192659,161.0578762489374,175.51560910094224,187.28467414103108,215.5470562578108,238.05545102934911,290.7733709608878,310.6012591825979,312.5732651929366,327.46307811229195,346.0310487910692,353.6565446400415,391.64460442307086,434.5437374816422,504.0185245721595,551.7458713247732
PLW,2079.6141555825484,2202.2399759869386,2280.596673088416,2173.96297715353,2407.525298672993,2919.566316215123,3260.746994116142,3362.826869878386,3665.068419927304,3797.4958993985774,3829.102149938732,3911.466080685148,3989.0785370002823,4186.83179003579,4380.289361702126,4526.391168978205,4860.209955976972,4904.50895614577,5189.124002009938,5113.23686544804,4897.191321339455,4629.59061691433
PNG,99.77081785924724,83.73150808231804,75.43402310496255,86.69153576583062,94.64810218659493,112.24238027718916,186.7061840089462,206.74674769613048,245.2521813749993,237.2706407455433,283.31605507357824,348.7881786147576,403.5191985712876,394.13253287411294,421.2986992548164,386.3040609252533,361.8298537009672,388.7272575615055,404.2967880347842,408.6786063453608,381.316028599655,369.5782812261275
POL,807.1610389077398,924.3720662319862,963.9462551068802,1072.1512985619208,1217.064794855508,1462.840035565741,1665.4971312407924,2035.198276880872,2598.1620983797598,2150.1591831167466,2400.450661233222,2503.3101833884803,2357.6082049400165,2502.3484063766477,2608.3412102608645,2269.890839197636,2229.238423639826,2453.2678360337864,2747.118972884517,2831.168862352115,2985.66327918637,3131.524399647223
PRT,2167.6455026272374,2261.5903324204714,2525.54817015692,3178.2414992736503,3687.132170095492,3937.6321202175823,4020.3024385860376,4454.103037848615,4894.907863183135,4896.495802350639,4623.152926911882,4563.948468716961,3766.567339092715,4073.9272264179767,4054.6421456524336,3431.491492839643,3513.7467312939325,3688.16763824355,4009.0628983234687,3941.821833541936,4244.376297582609,4301.4638900346
PRY,173.09929137407264,148.38504468887885,109.23080795695036,108.36455765567472,127.42739278636988,149.6832551456733,188.6022291133931,228.36478559423293,300.7624278248076,331.38537581448486,395.0241682082377,536.1696307223465,607.9810992557418,670.8634646583477,706.5951217377683,638.9974604537563,605.0348316630534,630.7906347704815,666.1903290176335,643.1362663748973,637.0645921120357,639.8103531146227
QAT,5895.909591811643,5311.689739498582,5051.06778278332,5317.684525828956,5504.4831451515365,7355.974700932581,8761.51805452952,8114.7652101026115,8164.484766627223,9238.385703087832,9425.580283440073,9097.315594514326,10420.424927559918,12379.75711264438,12970.497851840457,12751.097486413237,11171.776642742738,10412.734634808074,10730.465732287474,11498.464025438983,8997.729579285522,7601.637400101519
RUS,267.7030278825009,345.54317777019,426.6655031702238,533.1654641751604,696.1757195909253,897.1917406071246,1200.3247816827134,1569.2259535266107,2067.302157031624,1773.192111401792,1990.124671241482,2509.3754910443167,2755.462499621828,2966.3949613559694,2566.1133762980608,1670.7081370137664,1622.9209928114524,1970.5126830248971,2014.075520309034,2124.98956543002,2104.862086951344,1638.631859478481
RWA,41.90795479144402,39.04772512024959,39.98345915139468,42.53651668484169,45.32538538567924,54.46888015039131,59.02405330205365,62.14324999079253,66.78073783794184,73.95520554496206,79.78770010693671,80.3902837183018,93.94625817894206,93.01815717803476,106.20824024830804,104.03889777208045,112.32603420605706,115.90535495199038,115.45197798994694,129.57237517225963,128.74355091696518,129.0152718361941
SAU,2371.988943003817,2373.225807131179,2256.537799961557,2352.954622859589,2556.820826311883,2943.1344951956926,3390.680599359699,3412.6782030056024,3554.706101883839,3575.0223835855973,3891.576366371049,4604.207930794903,5041.379355708665,5577.184320177562,6375.481090904001,6189.097303596081,5134.121521647773,5083.227297111067,5745.133335557523,5518.53746354589,5738.036547588436,4918.961924977033
SDN,40.79598347231405,48.87820079476371,53.651962242160494,73.56891874929319,108.74741849399184,118.31696058494632,156.1858937314937,204.75594473700477,198.75447145464847,184.5650091287694,202.88522757253423,117.52168050920132,87.25624453229118,91.29274996541244,97.2575365677976,103.58595379569452,78.2205289834352,75.36042851835302,55.36571703404473,46.6305075272712,86.01795490558952,83.54581955641817
SEN,74.17649738876077,73.94805327948572,82.96033369362051,100.13831234860292,118.19018627948348,123.57649526048596,132.26781536396817,162.69568982332098,179.5398138344993,177.59216789444278,180.0921015637405,202.70247063430145,192.05923246774947,200.40532301769247,205.792172755738,174.34385438597684,178.1836996907117,185.65405969843184,200.98944112045743,196.8480451612894,220.1862975136888,221.29748418773772
SGP,2504.8751476114558,2556.964294760279,2669.5145646153737,2699.1331516519936,2841.647043161127,2965.357106606342,3344.7595433188785,3610.4882470329903,4099.9106694279535,3881.7736242892743,4529.433013473777,4902.164254805619,4867.973578760536,5495.486439989447,5487.777257822161,5612.950193483545,5797.170336626192,6121.195167262535,6530.328121152033,6643.799996625245,7215.477335706019,6731.588605526481
SLB,265.9033793971201,238.514178992218,171.98332557261807,156.3516411216526,233.5303758422837,317.5132017231524,372.0747107433192,415.19302906879096,436.223246848951,421.788076086857,444.8724256663654,507.8335829872053,534.34963587546,539.262661789302,528.9332873063084,492.1273204482992,496.5690806320838,513.8569459200656,526.3368245327044,508.1839885773439,487.2754665074417,466.5817891903296
SLE,19.879831883154928,29.866364644946472,35.14388229786818,31.51159128828629,27.62573231837335,28.902128492520333,32.658894034476475,31.15939823513503,39.4333467597148,41.12746456079642,41.78968082353905,45.16217670406674,57.77615248563567,62.406220779851886,51.06962492879708,60.268589498347566,62.36543782013046,51.979662181556826,49.343829590865305,44.17609988454951,52.31157586706082,43.3002924016959
SLV,261.916361098043,286.11560888888,297.70761802098207,305.080400228559,313.7530107651298,339.87406735222214,377.25464458223246,399.6521346062193,431.5232460724616,460.2644048617028,468.7140446034098,514.5890866325087,540.2295828642935,572.2592576278998,572.6034943870843,611.3258544777246,621.0014038400998,630.8456128904198,652.864000099677,676.5253232716876,736.2846140599097,678.1490923494501
SOM,22.743375253911,22.52168207789332,22.32627713556718,22.164033850810178,22.04054713640052,21.96523475372946,21.95482609280912,22.02753570625317,22.19721738842057,22.47753041527724,22.883888523199328,23.43547704595433,24.151445413706973,20.797537942085867,23.78195490835425,23.1765263582116,25.430239300512785,33.96728064974793,34.517272627717844,38.21965244112717,39.77860880567532,36.73447019632023
SRB,140.1763791443133,296.18790478418333,440.4930869410672,585.1885929112107,640.168087318046,587.5259401653524,724.138927856172,983.5917084926969,1159.3925399912,976.6913879650936,890.1670834474328,1040.8843270304696,919.1855139630196,971.1656776452242,954.8308401604872,733.1649325157284,735.2496311081575,807.5905987347817,951.4964730244482,976.756845739438,1130.713362244547,1208.9950412182866
SSD,357.6821846093473,343.9028207692402,331.5399108022981,319.7117401754458,307.4039527417066,294.245467086874,280.4223358095326,266.6716949756698,244.87961919286695,206.6585740909168,250.3731794824432,191.3861480916065,172.04272142195663,491.2594005530137,242.9206580761332,82.06090362073559,204.69969484018836,203.23155201313597,202.02522614240732,200.45115445042416,198.09426464635345,194.828227467732
SUR,240.20627590934512,213.2163219779632,283.51740343775884,336.48296953802605,397.90603156677207,477.0659548394135,658.5545154937812,581.53131584085,744.6284479810703,976.3603894113828,1100.049032420813,1135.8868595512006,1315.5326765229056,1403.9947867822625,1445.7770193214635,1345.7914775747458,663.0797917566497,680.5188916433983,715.1659640885193,1018.4959289686768,958.8422506046774,955.8364248597896
SVK,1120.6518112271967,1189.9306734174563,1325.7494398909737,1795.6588472500696,1999.490730172295,2149.353768093335,2458.2568444592507,2745.1821330253083,3262.5148591525444,3296.2113621411554,3234.907064674602,3379.2260131865164,3114.5602071261524,3297.540163383081,3425.6320335267405,3032.578145626211,3118.6628576658604,3316.9252292678284,3621.6504250712073,3790.52045641065,4127.609747017499,3995.647844141821
SVN,1884.381937682912,1977.6660123570095,2205.0882811765264,2798.740695928205,3255.254467446386,3431.607838445212,3677.796434498445,4164.2762982781305,4986.777719631077,4992.146236912359,4812.867066886258,5164.233100856574,4607.599360010777,4607.845796740823,4561.53215664558,3916.052857919196,4105.578662042358,4300.758963572617,4752.722174108437,4796.087988292264,5183.496139742704,5593.453188119178
SWE,7259.751015440524,6738.951410779467,7613.452331509186,9603.72176915384,10717.979256138717,10803.54000120635,11455.900626714034,12945.692122931983,13809.44674046247,12186.658654128778,13217.418166191488,15122.78852976892,14908.123856981598,15983.803425607812,15662.328524755958,13303.047206152934,13822.11337552422,14213.792895603545,14516.009024668814,13699.437896560425,14262.826453482814,14179.57185460884
SWZ,249.8666787816816,222.90785997744575,185.1950220750352,330.10255496234487,484.4046221475425,526.5932304801072,545.4427896535813,591.1107866557854,631.5445813748923,725.7967623972136,871.1644281451079,889.362894777139,828.8604835304051,785.068621809438,778.5773241156065,808.1288803659352,839.4027818222645,984.648575112704,945.0007769616246,806.9459430536238,667.773448514255,542.2331954475766
SYC,2724.0612385310365,2959.270247191287,2189.9822191145777,2766.0761422665646,3307.0947156096727,3577.53990252068,4478.859894796491,4048.713845354367,2928.441720397434,2693.394286028703,2899.7762094895893,3182.162891890987,3146.1182279273694,2554.0220399690343,2815.984424266738,2947.81923003184,3233.395646023936,3280.0583476425563,3735.738877498394,3686.076025011087,2998.6410782627986,2259.616156861622
SYR,146.22789417833084,157.2697946323295,155.07351285544712,168.11149276916518,219.82432850677205,215.5879255602265,199.95979087685689,250.1208410592316,258.3346645968368,267.8567751659817,277.38852975546104,289.21268054484085,303.88473908314216,320.76524357280726,337.4364749458832,351.1008205105428,360.7734687697413,366.42777768542953,366.5741064521258,360.00685516796096,346.6971109390532,327.1730111041917
TCD,12.82587863586041,14.7661425993689,17.060959030903867,22.202280495112863,22.301507830947838,27.379290890036422,32.488153609159056,47.97345690560947,58.24227418860552,61.02487382183851,60.11711539830878,63.84838876279191,66.51659379737227,77.64182343868778,63.52138876126808,39.92689760372404,29.20593309529285,28.8037860590702,26.166076569887792,25.454838296812788,30.891223012298923,32.63251018852431
