index,countryCode,statistic,mean0,std0,p90,p95,p99,p05,min_val,max_val,aid,change_bud,elasticity
36,DJI,12.990445138503143,-0.4129027826163646,0.9019976989900518,0.7387061839486071,1.0620714020401603,1.624972883152902,-1.967074039976907,-3.346492918837167,2.5655833273066126,1744.8752090841363,0.5519623695425928,0.04716106174916188
99,NPL,13.153247537308824,-0.13454031598492683,0.925138542844223,1.045994860562967,1.3938953771035199,2.0213018091097075,-1.6544844716904494,-2.7080229267444147,2.7148070442132983,426.4120211455492,0.6419289982599355,0.04850765525225778
98,NIC,13.236416403570125,-0.32539087582738957,0.6428395461264459,0.46218377343534417,0.7352698340465206,1.1931907201796708,-1.3732525840501344,-2.4042407072152066,1.7095215380887239,1710.1667452998122,0.7128903075944577,0.02615334298521819
142,VUT,13.498725581399205,0.42845624338822796,0.774228280690846,1.478278388793161,1.7262865157680574,2.241523429514693,-0.8208321005062216,-2.145596763123621,2.860614072233665,3394.0755346393917,0.7972802948224227,-0.0010971740471117533
69,KIR,13.580971344931791,0.3043940325148465,1.1265531553364312,1.7502293435981728,2.195086332465995,2.764573811774771,-1.663267401261101,-3.476327260658628,4.040018906460261,6360.6177088672075,0.5854649848153155,0.04867473197284344
50,GNB,13.628715225779539,-0.4778230340777944,1.246751066769354,1.1210717151127014,1.7188505194745247,2.4932573757921186,-2.421224930925873,-4.6151769273368375,4.146665633790805,919.5767974391606,1.1703497762037123,0.030539383371115874
72,LAO,13.94495279241815,0.5527282332884627,1.7562945346534817,2.7450473919678244,3.2959369834246384,5.061715032996157,-2.1289253148542984,-4.380638859821898,9.850667189628407,867.5666833658571,0.6228997208987986,0.06253866446817204
4,ARM,14.3546230355356,-0.719393037928232,0.9786469995584688,0.5331194521406086,0.9123283249534891,1.7387638810565593,-2.357474045156343,-3.952582348669625,2.655231439897056,1493.7980345557535,0.41911608449242166,0.041023223939449675
56,HTI,15.497187021797085,-0.7342969830805258,0.8784843416821321,0.3660260006249922,0.7345438144767038,1.480073450238274,-2.139959335781294,-3.590062921786937,2.246259014580124,957.5385328980378,0.9706456309489144,0.01216495118206908
144,ZMB,15.664807413746573,-0.4383928646877923,1.3757407690531969,1.4046577853173887,1.729567998749479,2.7115339232991853,-2.7183094617659282,-4.52374682738247,3.729278395649748,1236.8756779315108,0.8616798525159605,0.0365936216446618
7,BDI,15.838926943206147,0.9972219941194489,0.8024598280804647,2.0526479245699623,2.330235502735526,2.9010569899293155,-0.29989180987699465,-1.692963357800605,3.626143396195157,633.5236906058777,1.0753452260769727,0.030343214912883342
9,BFA,16.23393247935026,-0.11993413045423265,0.9522716314254732,1.120644495799197,1.4059903225932546,2.017497999846457,-1.7348957222420285,-3.2234412562394654,2.8225741873514743,752.0712575579184,0.6403617827601372,0.04794063917258895
49,GMB,16.455077408193546,-0.7023434991252081,1.2143140644539112,0.8170277862481705,1.2524844811822353,2.3084951640787588,-2.623712347353506,-4.3616418379186594,3.8499136685711477,801.3695326914157,0.8012651383716556,0.03306197199210547
74,LBR,17.165945180033976,-0.24175979798998684,1.2464401236776392,1.4288769283267775,1.901913563996989,2.651960161426376,-2.2641463788772658,-3.828399439888826,3.754446027758945,1779.8516636064574,1.9638298550001616,0.03015940672632626
136,UGA,17.283784307226593,0.8312391881417269,2.7193653333218935,4.3785368132409115,5.626631330063298,7.769356568764336,-3.3743256655878833,-7.940500323151954,9.843341805570027,645.3084498095568,0.7353624874325322,0.045461665036040155
87,MLI,17.469941354232915,-0.37922755254186086,1.3212943375619248,1.2575109594530134,1.8551030206344323,2.658447158807,-2.580105597130013,-4.297635609671482,4.177941834481817,891.5089528893309,0.668207265666178,0.049610376793260545
135,TZA,17.744042918604862,0.29948070363472357,0.7679937439656817,1.2788020334432568,1.4859684403993925,2.1097989541999342,-0.9513107107231905,-2.065167833148503,2.8999466425222886,739.7576546223665,0.7457877529111431,0.04624333485168367
92,MOZ,18.057992952925808,0.19759769310137373,0.713484723720126,1.1132841520847807,1.3467820615730957,1.7559612392882389,-0.9713251763609203,-2.4372130857033225,2.5765606869370767,1102.434457078235,0.8613782301278795,0.05424757424160195
31,CPV,18.80756513651304,-0.02477856539494514,0.9383043528742412,1.1874467013588874,1.589487002756466,2.108096802012098,-1.5149084200102423,-3.202487024393772,2.7154904645239135,5776.32760053353,0.8739218939492902,0.09688535164516411
43,ETH,18.873761707522725,-0.21187821827427766,1.3030333851476033,1.4782089614302953,2.0224716375718486,3.0738416488382696,-2.227991260456936,-3.7137714556835286,4.082568334430025,366.8979225209647,0.8083944495015246,0.06597199118241545
68,KHM,19.469462288280777,-0.052721381758237755,0.7478214869707434,0.9247243835306995,1.173435644144051,1.5568209295591073,-1.291187721241611,-2.218987191013758,2.2548580989989557,691.173663795983,1.1653063086150428,0.05133538015255835
117,SLE,19.880999054605454,1.1085278140886965,1.3318952217564104,2.8392835272082517,3.3051088762739793,4.267565015704875,-1.0542572622239117,-2.5819196091922025,5.756144556906051,785.3968832241866,1.2298349919478682,0.04351552058464236
111,RWA,21.885208401769358,-0.7587492997095657,0.8489976915308062,0.34561592773776073,0.6325928884224276,1.227411751881221,-2.1350038710900217,-3.457744446028467,2.222329179234759,983.4557959012284,1.0014762479090797,0.05017886272325459
132,TON,22.855616334988856,-1.272833490386305,1.4230825463638426,0.5972417758144127,1.2412404566541078,1.881818905032973,-3.5503280859543995,-6.312882777276878,3.4966808308514308,7161.133281745132,0.9357186084808355,0.03913100363340893
